,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3,201962,2012-13,00,1610612745,HOU,27.0,49,0,913.0,139,352,0.395,61,162,0.377,60,68,0.882,23,67,90,93,40,2,56,103,399
4,201962,2012-13,00,1610612758,SAC,27.0,22,0,376.0,49,114,0.43,21,54,0.389,16,16,1.0,11,37,48,58,31,1,25,42,135
5,201962,2012-13,00,0,TOT,27.0,71,0,1288.0,188,466,0.403,82,216,0.38,76,84,0.905,34,104,138,151,71,3,81,145,534
14,2422,2012-13,00,1610612758,SAC,33.0,76,72,2278.0,244,612,0.399,99,267,0.371,85,110,0.773,33,174,207,226,51,25,85,143,672
1,202690,2012-13,00,1610612758,SAC,24.0,69,0,967.0,172,409,0.421,65,156,0.417,85,99,0.859,19,52,71,92,31,3,68,64,494
2,202335,2012-13,00,1610612745,HOU,24.0,47,38,1219.0,236,455,0.519,35,96,0.365,37,49,0.755,73,148,221,51,18,27,42,90,544
3,202335,2012-13,00,1610612758,SAC,24.0,24,3,556.0,83,168,0.494,16,36,0.444,11,14,0.786,40,76,116,30,13,13,19,48,193
4,202335,2012-13,00,0,TOT,24.0,71,41,1775.0,319,623,0.512,51,132,0.386,48,63,0.762,113,224,337,81,31,40,61,138,737
3,201936,2012-13,00,1610612758,SAC,23.0,65,61,2016.0,366,765,0.478,45,133,0.338,210,271,0.775,56,231,287,229,90,27,128,133,987
2,202326,2012-13,00,1610612758,SAC,22.0,75,74,2289.0,482,1036,0.465,4,22,0.182,312,423,0.738,222,524,746,199,108,55,225,269,1280
1,202738,2012-13,00,1610612758,SAC,24.0,79,62,2122.0,366,832,0.44,115,321,0.358,253,287,0.882,29,132,161,316,67,3,140,167,1100
5,201977,2012-13,00,1610612758,SAC,26.0,72,8,1726.0,332,774,0.429,141,379,0.372,111,126,0.881,50,131,181,91,61,4,68,105,916
11,2566,2012-13,00,1610612758,SAC,28.0,38,2,444.0,74,177,0.418,14,50,0.28,38,52,0.731,17,44,61,21,11,8,19,35,200
4,201574,2012-13,00,1610612758,SAC,26.0,82,81,2285.0,374,745,0.502,0,3,0.0,143,206,0.694,172,377,549,84,48,61,101,227,891
7,101236,2012-13,00,1610612758,SAC,30.0,74,1,1209.0,84,190,0.442,0,1,0.0,30,48,0.625,113,186,299,112,31,18,44,114,198
2,202332,2012-13,00,1610612745,HOU,24.0,30,0,213.0,23,43,0.535,0,0,0.0,4,9,0.444,12,45,57,6,3,9,14,41,50
3,202332,2012-13,00,1610612758,SAC,24.0,15,0,175.0,21,37,0.568,0,0,0.0,8,11,0.727,18,45,63,3,2,14,9,19,50
4,202332,2012-13,00,0,TOT,24.0,45,0,388.0,44,80,0.55,0,0,0.0,12,20,0.6,30,90,120,9,5,23,23,60,100
5,201949,2012-13,00,1610612758,SAC,26.0,54,11,878.0,117,283,0.413,2,21,0.095,40,67,0.597,49,96,145,58,41,50,68,99,276
