,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,201564,2015-16,00,1610612749,MIL,28.0,41,24,1090.0,119,321,0.371,52,162,0.321,31,40,0.775,13,92,105,118,48,8,72,126,321
4,203487,2015-16,00,1610612749,MIL,24.0,54,37,1649.0,251,555,0.452,15,55,0.273,106,162,0.654,48,228,276,281,80,41,153,162,623
13,200779,2015-16,00,1610612760,OKC,33.0,7,0,24.0,6,12,0.5,5,9,0.556,0,0,0.0,0,4,4,0,0,0,1,1,17
14,200779,2015-16,00,1610612749,MIL,33.0,3,0,20.0,2,6,0.333,2,6,0.333,1,1,1.0,0,1,1,0,0,0,0,2,7
15,200779,2015-16,00,0,TOT,33.0,10,0,44.0,8,18,0.444,7,15,0.467,1,1,1.0,0,5,5,0,0,0,1,3,24
3,203898,2015-16,00,1610612749,MIL,21.0,46,7,654.0,84,187,0.449,13,39,0.333,25,34,0.735,13,62,75,95,25,1,46,64,206
1,203953,2015-16,00,1610612749,MIL,21.0,76,72,2408.0,443,899,0.493,9,35,0.257,175,228,0.768,123,272,395,130,69,29,116,154,1070
5,202328,2015-16,00,1610612749,MIL,26.0,79,67,2314.0,491,941,0.522,0,1,0.0,228,308,0.74,218,478,696,178,72,67,129,163,1210
0,203996,2015-16,00,1610612749,MIL,21.0,20,1,156.0,13,37,0.351,3,13,0.231,7,8,0.875,2,29,31,10,6,3,11,11,36
5,203101,2015-16,00,1610612749,MIL,27.0,61,14,870.0,140,233,0.601,0,0,0.0,34,59,0.576,94,138,232,16,21,50,40,73,314
11,201573,2015-16,00,1610612749,MIL,27.0,52,18,1505.0,185,437,0.423,101,231,0.437,70,90,0.778,21,120,141,163,47,11,73,111,541
0,1626173,2015-16,00,1610612749,MIL,19.0,70,6,1001.0,81,266,0.305,43,147,0.293,12,15,0.8,11,77,88,39,29,16,28,73,217
7,202349,2015-16,00,1610612749,MIL,29.0,23,0,460.0,45,138,0.326,18,73,0.247,22,26,0.846,5,42,47,91,10,0,40,42,130
3,203114,2015-16,00,1610612749,MIL,24.0,79,79,2852.0,507,1142,0.444,143,361,0.396,277,312,0.888,44,258,302,331,131,19,180,204,1434
3,203089,2015-16,00,1610612749,MIL,25.0,57,1,960.0,164,291,0.564,0,1,0.0,69,117,0.59,87,134,221,54,18,109,64,131,397
2,203507,2015-16,00,1610612749,MIL,21.0,80,79,2823.0,513,1013,0.506,28,109,0.257,296,409,0.724,113,499,612,345,94,113,208,258,1350
1,203948,2015-16,00,1610612749,MIL,23.0,66,4,857.0,86,209,0.411,1,1,1.0,27,40,0.675,65,111,176,32,18,8,31,100,200
