,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,1501,2002-03,00,1610612749,MIL,26.0,80,70,2360.0,412,930,0.443,97,265,0.366,145,186,0.78,97,292,389,102,70,49,133,257,1066
2,2038,2002-03,00,1610612749,MIL,23.0,32,17,547.0,18,46,0.391,0,0,0.0,12,24,0.5,48,97,145,12,10,45,19,85,48
13,389,2002-03,00,1610612749,MIL,34.0,63,0,1702.0,249,577,0.432,95,263,0.361,137,194,0.706,67,199,266,230,81,29,122,134,730
13,1563,2002-03,00,1610612749,MIL,30.0,53,4,1130.0,117,255,0.459,1,5,0.2,68,91,0.747,12,87,99,181,37,4,36,71,303
14,1563,2002-03,00,1610612760,SEA,30.0,29,1,770.0,82,186,0.441,1,1,1.0,66,87,0.759,13,70,83,110,32,1,36,51,231
15,1563,2002-03,00,0,TOT,30.0,82,5,1900.0,199,441,0.451,2,6,0.333,134,178,0.753,25,157,182,291,69,5,72,122,534
14,208,2002-03,00,1610612749,MIL,33.0,78,77,2700.0,546,1162,0.47,59,163,0.362,385,447,0.861,57,285,342,450,88,14,177,216,1536
0,2409,2002-03,00,1610612749,MIL,22.0,39,8,441.0,66,153,0.431,3,12,0.25,26,38,0.684,21,32,53,9,7,18,21,55,161
0,2436,2002-03,00,1610612749,MIL,23.0,12,0,42.0,9,26,0.346,0,4,0.0,5,8,0.625,0,1,1,3,4,0,4,0,23
1,2436,2002-03,00,1610612760,SEA,23.0,2,0,20.0,2,5,0.4,0,1,0.0,0,0,0.0,0,3,3,2,0,0,4,0,4
2,2436,2002-03,00,0,TOT,23.0,14,0,63.0,11,31,0.355,0,5,0.0,5,8,0.625,0,4,4,5,4,0,8,0,27
12,193,2002-03,00,1610612749,MIL,36.0,65,58,2118.0,191,393,0.486,0,1,0.0,84,117,0.718,90,326,416,209,32,12,79,147,466
0,2366,2002-03,00,1610612737,ATL,24.0,15,7,364.0,29,81,0.358,6,17,0.353,21,29,0.724,9,32,41,42,16,1,16,38,85
1,2366,2002-03,00,1610612750,MIN,24.0,31,0,325.0,21,67,0.313,4,18,0.222,16,18,0.889,11,19,30,50,11,3,12,31,62
2,2366,2002-03,00,0,TOT,24.0,46,7,690.0,50,148,0.338,10,35,0.286,37,47,0.787,20,51,71,92,27,4,28,69,147
0,2441,2002-03,00,1610612749,MIL,20.0,5,0,9.0,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,0,0
6,951,2002-03,00,1610612749,MIL,27.0,47,46,1683.0,351,803,0.437,123,311,0.395,178,195,0.913,45,173,218,164,57,11,117,149,1003
7,951,2002-03,00,1610612760,SEA,27.0,29,29,1197.0,247,560,0.441,78,222,0.351,138,150,0.92,49,114,163,170,46,3,81,71,710
8,951,2002-03,00,0,TOT,27.0,76,75,2880.0,598,1363,0.439,201,533,0.377,316,345,0.916,94,287,381,334,103,14,198,220,1713
9,679,2002-03,00,1610612749,MIL,30.0,51,16,895.0,113,248,0.456,0,0,0.0,69,106,0.651,68,108,176,38,19,15,56,122,295
9,911,2002-03,00,1610612749,MIL,35.0,69,17,1171.0,61,135,0.452,0,0,0.0,30,44,0.682,117,177,294,24,34,63,34,178,152
0,2429,2002-03,00,1610612749,MIL,25.0,49,30,759.0,70,145,0.483,0,1,0.0,29,56,0.518,66,131,197,9,22,52,27,125,169
