,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2696,2006-07,00,1610612749,MIL,27.0,41,0,432.0,61,141,0.433,18,52,0.346,27,32,0.844,2,25,27,53,17,1,18,32,167
1,101106,2006-07,00,1610612749,MIL,22.0,66,66,2258.0,348,629,0.553,1,5,0.2,112,194,0.577,168,416,584,198,49,35,150,216,809
12,1863,2006-07,00,1610612743,DEN,31.0,31,4,877.0,156,378,0.413,41,110,0.373,119,131,0.908,23,40,63,132,25,2,52,31,472
13,1863,2006-07,00,1610612749,MIL,31.0,35,19,1154.0,167,391,0.427,54,129,0.419,101,114,0.886,26,50,76,159,31,0,68,61,489
14,1863,2006-07,00,0,TOT,31.0,66,23,2031.0,323,769,0.42,95,239,0.397,220,245,0.898,49,90,139,291,56,2,120,92,961
0,101141,2006-07,00,1610612749,MIL,20.0,66,14,973.0,139,363,0.383,54,148,0.365,70,89,0.787,58,131,189,49,27,17,51,147,402
6,2072,2006-07,00,1610612749,MIL,27.0,53,53,2036.0,477,1025,0.465,117,306,0.382,345,416,0.829,42,154,196,124,63,9,122,78,1416
10,1739,2006-07,00,1610612749,MIL,31.0,81,53,2508.0,475,867,0.548,3,19,0.158,241,376,0.641,190,250,440,232,110,25,199,232,1194
3,2590,2006-07,00,1610612749,MIL,24.0,68,68,2472.0,468,1049,0.446,79,228,0.346,159,186,0.855,54,275,329,416,85,6,203,201,1174
1,101111,2006-07,00,1610612749,MIL,22.0,39,17,984.0,180,383,0.47,29,86,0.337,73,89,0.82,62,166,228,36,24,12,54,108,462
0,200786,2006-07,00,1610612749,MIL,23.0,68,0,792.0,65,177,0.367,17,53,0.321,37,43,0.86,42,81,123,65,25,9,40,77,184
4,2294,2006-07,00,1610612749,MIL,28.0,82,64,2848.0,426,974,0.437,127,361,0.352,131,168,0.78,57,181,238,247,97,4,104,213,1110
4,2429,2006-07,00,1610612749,MIL,29.0,54,8,840.0,108,228,0.474,0,1,0.0,42,90,0.467,94,152,246,29,22,32,49,141,258
0,200806,2006-07,00,1610612749,MIL,21.0,30,0,170.0,19,52,0.365,6,16,0.375,7,11,0.636,11,20,31,6,3,1,15,22,51
12,1730,2006-07,00,1610612749,MIL,31.0,67,44,1523.0,124,253,0.49,0,0,0.0,46,79,0.582,106,279,385,58,18,64,75,195,294
1,2876,2006-07,00,1610612749,MIL,25.0,27,2,244.0,15,43,0.349,0,0,0.0,3,10,0.3,21,50,71,13,5,6,14,45,33
