,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,101108,2015-16,00,1610612746,LAC,31.0,74,74,2420.0,515,1114,0.462,122,329,0.371,294,328,0.896,39,271,310,738,152,13,194,185,1446
11,200755,2015-16,00,1610612746,LAC,32.0,75,75,2097.0,422,880,0.48,200,421,0.475,182,205,0.888,10,129,139,106,42,5,78,135,1226
7,201599,2015-16,00,1610612746,LAC,27.0,77,77,2598.0,357,508,0.703,0,1,0.0,266,619,0.43,267,792,1059,90,51,177,107,207,980
11,201145,2015-16,00,1610612763,MEM,29.0,53,31,1544.0,240,557,0.431,42,136,0.309,124,155,0.8,55,186,241,98,40,19,69,102,646
12,201145,2015-16,00,1610612746,LAC,29.0,27,10,709.0,114,267,0.427,25,77,0.325,40,65,0.615,19,72,91,40,18,21,24,62,293
13,201145,2015-16,00,0,TOT,29.0,80,41,2253.0,354,824,0.43,67,213,0.315,164,220,0.745,74,258,332,138,58,40,93,164,939
5,203143,2015-16,00,1610612746,LAC,39.0,59,3,823.0,55,147,0.374,28,95,0.295,7,8,0.875,38,76,114,130,53,1,49,82,145
17,2037,2015-16,00,1610612746,LAC,36.0,79,5,2126.0,379,939,0.404,117,344,0.34,245,271,0.904,20,125,145,183,52,12,113,122,1120
9,201601,2015-16,00,1610612746,LAC,29.0,75,61,1274.0,94,207,0.454,13,40,0.325,30,57,0.526,60,111,171,30,44,19,34,100,231
5,201965,2015-16,00,1610612746,LAC,29.0,17,0,107.0,12,23,0.522,0,1,0.0,6,6,1.0,4,18,22,5,0,3,6,18,30
0,1626183,2015-16,00,1610612746,LAC,23.0,6,0,29.0,2,5,0.4,0,0,0.0,1,1,1.0,2,2,4,0,0,1,0,2,5
5,203085,2015-16,00,1610612746,LAC,23.0,67,7,1464.0,226,516,0.438,62,185,0.335,79,116,0.681,22,108,130,99,48,9,61,137,593
1,203912,2015-16,00,1610612746,LAC,25.0,23,0,167.0,26,66,0.394,9,23,0.391,9,12,0.75,1,11,12,10,10,2,2,15,70
5,201933,2015-16,00,1610612746,LAC,27.0,35,35,1170.0,301,603,0.499,6,18,0.333,141,194,0.727,51,243,294,170,28,17,83,95,749
5,202325,2015-16,00,1610612746,LAC,28.0,80,9,1666.0,208,515,0.404,103,309,0.333,30,46,0.652,37,211,248,49,89,56,54,173,549
17,1718,2015-16,00,1610612746,LAC,38.0,68,38,1231.0,144,397,0.363,75,242,0.31,54,66,0.818,12,174,186,71,33,17,58,129,417
7,202332,2015-16,00,1610612746,LAC,27.0,60,5,800.0,134,225,0.596,0,0,0.0,60,84,0.714,86,202,288,50,47,68,64,139,328
