,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
4,200783,2010-11,00,1610612746,LAC,27.0,48,0,586.0,104,188,0.553,0,5,0.0,50,68,0.735,43,74,117,31,16,7,33,84,258
0,202329,2010-11,00,1610612746,LAC,20.0,81,14,1452.0,160,406,0.394,45,143,0.315,92,119,0.773,75,192,267,60,59,25,103,121,457
4,200751,2010-11,00,1610612746,LAC,27.0,63,24,1551.0,206,531,0.388,71,217,0.327,133,149,0.893,13,90,103,170,47,21,95,122,616
5,200081,2010-11,00,1610612739,CLE,31.0,40,13,764.0,76,189,0.402,27,95,0.284,10,11,0.909,14,104,118,45,25,27,17,39,189
6,200081,2010-11,00,1610612746,LAC,31.0,19,7,278.0,25,59,0.424,11,28,0.393,5,6,0.833,9,38,47,7,3,6,5,26,66
7,200081,2010-11,00,0,TOT,31.0,59,20,1042.0,101,248,0.407,38,123,0.309,15,17,0.882,23,142,165,52,28,33,22,65,255
2,201599,2010-11,00,1610612746,LAC,22.0,80,66,2047.0,234,341,0.686,0,1,0.0,98,217,0.452,207,368,575,42,41,142,101,255,566
2,201569,2010-11,00,1610612746,LAC,22.0,56,56,2112.0,427,949,0.45,106,291,0.364,287,348,0.825,45,119,164,244,71,18,151,115,1247
0,202339,2010-11,00,1610612746,LAC,21.0,81,25,1841.0,206,486,0.424,32,116,0.276,99,133,0.744,68,155,223,289,92,26,194,130,543
0,202378,2010-11,00,1610612746,LAC,21.0,19,0,134.0,13,35,0.371,5,15,0.333,6,8,0.75,1,11,12,27,6,0,8,16,37
5,101155,2010-11,00,1610612746,LAC,28.0,76,62,2095.0,207,505,0.41,72,211,0.341,61,85,0.718,61,193,254,118,62,12,55,159,547
7,2590,2010-11,00,1610612739,CLE,28.0,36,34,1065.0,178,462,0.385,36,136,0.265,85,102,0.833,15,82,97,257,33,10,105,91,477
8,2590,2010-11,00,1610612746,LAC,28.0,22,22,723.0,113,268,0.422,43,108,0.398,66,75,0.88,6,50,56,123,20,0,66,59,335
9,2590,2010-11,00,0,TOT,28.0,58,56,1789.0,291,730,0.399,79,244,0.324,151,177,0.853,21,132,153,380,53,10,171,150,812
0,201933,2010-11,00,1610612746,LAC,22.0,82,82,3112.0,696,1376,0.506,7,24,0.292,446,695,0.642,270,719,989,312,63,45,223,252,1845
11,2567,2010-11,00,1610612746,LAC,30.0,40,0,447.0,72,170,0.424,34,79,0.43,15,24,0.625,19,77,96,15,12,11,25,75,193
7,2549,2010-11,00,1610612746,LAC,29.0,32,15,838.0,177,376,0.471,0,0,0.0,43,57,0.754,51,174,225,46,16,48,58,75,397
8,101113,2010-11,00,1610612746,LAC,27.0,36,0,470.0,83,148,0.561,0,0,0.0,41,62,0.661,41,74,115,2,3,3,22,72,207
