,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1628414,2017-18,00,1610612746,LAC,23.0,73,16,1156.0,100,233,0.429,23,61,0.377,59,88,0.67,33,107,140,68,48,25,53,125,282
0,1628393,2017-18,00,1610612746,LAC,21.0,48,4,778.0,89,253,0.352,15,54,0.278,38,49,0.776,9,75,84,100,36,6,44,97,231
0,1628462,2017-18,00,1610612746,LAC,31.0,45,36,1134.0,151,360,0.419,88,232,0.379,39,46,0.848,16,110,126,209,23,5,97,103,429
2,1626149,2017-18,00,1610612746,LAC,24.0,76,3,1293.0,348,548,0.635,1,7,0.143,139,222,0.626,103,203,306,74,36,52,68,143,836
9,201599,2017-18,00,1610612746,LAC,29.0,77,77,2423.0,373,578,0.645,0,0,0.0,181,312,0.58,329,842,1171,117,39,70,137,203,927
2,1626155,2017-18,00,1610612746,LAC,24.0,73,1,883.0,128,259,0.494,10,60,0.167,37,56,0.661,44,130,174,38,24,9,33,71,303
10,201568,2017-18,00,1610612746,LAC,29.0,21,21,671.0,102,256,0.398,36,111,0.324,81,87,0.931,9,92,101,41,13,10,26,30,321
0,203710,2017-18,00,1610612746,LAC,28.0,38,18,707.0,87,197,0.442,22,78,0.282,13,16,0.813,12,44,56,43,31,13,20,63,209
7,202340,2017-18,00,1610612765,DET,27.0,40,40,1268.0,233,570,0.409,74,194,0.381,61,80,0.763,19,75,94,83,46,7,93,80,601
8,202340,2017-18,00,1610612746,LAC,27.0,6,6,165.0,26,55,0.473,1,9,0.111,2,2,1.0,3,19,22,11,5,1,8,12,55
9,202340,2017-18,00,0,TOT,27.0,46,46,1433.0,259,625,0.414,75,203,0.369,63,82,0.768,22,94,116,94,51,8,101,92,656
0,1627820,2017-18,00,1610612746,LAC,24.0,30,19,851.0,110,247,0.445,10,40,0.25,61,78,0.782,21,84,105,71,27,13,46,83,291
5,201976,2017-18,00,1610612746,LAC,29.0,11,11,334.0,48,119,0.403,24,60,0.4,14,17,0.824,16,29,45,32,19,5,25,34,134
14,101150,2017-18,00,1610612746,LAC,31.0,79,19,2589.0,582,1337,0.435,186,518,0.359,432,491,0.88,40,158,198,417,85,19,234,106,1782
7,203085,2017-18,00,1610612746,LAC,25.0,61,59,2057.0,341,805,0.424,136,360,0.378,102,159,0.642,27,118,145,242,74,16,109,152,920
7,202325,2017-18,00,1610612746,LAC,30.0,74,40,1486.0,150,368,0.408,60,177,0.339,43,58,0.741,29,187,216,61,76,62,55,146,403
10,202699,2017-18,00,1610612765,DET,25.0,48,48,1563.0,320,709,0.451,113,276,0.409,115,136,0.846,36,208,244,94,34,15,51,91,868
11,202699,2017-18,00,1610612746,LAC,25.0,32,32,1105.0,242,512,0.473,70,169,0.414,64,80,0.8,22,171,193,98,37,20,54,73,618
12,202699,2017-18,00,0,TOT,25.0,80,80,2668.0,562,1221,0.46,183,445,0.411,179,216,0.829,58,379,437,192,71,35,105,164,1486
2,1626246,2017-18,00,1610612765,DET,29.0,19,1,171.0,41,79,0.519,0,0,0.0,36,45,0.8,15,42,57,14,4,6,22,28,118
3,1626246,2017-18,00,1610612746,LAC,29.0,20,0,167.0,38,69,0.551,0,0,0.0,41,52,0.788,33,54,87,8,6,5,14,23,117
4,1626246,2017-18,00,0,TOT,29.0,39,1,338.0,79,148,0.534,0,0,0.0,77,97,0.794,48,96,144,22,10,11,36,51,235
