,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,1629607,2021-22,00,1610612740,NOP,24.0,5,0,43.0,14,26,0.538,5,12,0.417,4,4,1.0,2,0,2,14,4,1,2,5,37
8,203468,2021-22,00,1610612757,POR,30.0,36,36,1267.0,290,665,0.436,111,289,0.384,48,68,0.706,34,119,153,163,36,21,70,77,739
9,203468,2021-22,00,1610612740,NOP,30.0,26,26,878.0,246,499,0.493,71,180,0.394,68,102,0.667,19,97,116,152,34,1,57,44,631
10,203468,2021-22,00,0,TOT,30.0,62,62,2145.0,536,1164,0.46,182,469,0.388,116,170,0.682,53,216,269,315,70,22,127,121,1370
3,1628984,2021-22,00,1610612740,NOP,27.0,76,63,2162.0,296,815,0.363,192,563,0.341,118,140,0.843,37,140,177,316,71,12,105,95,902
0,1630529,2021-22,00,1610612740,NOP,23.0,78,69,2335.0,274,576,0.476,57,169,0.337,137,163,0.84,98,198,296,167,130,60,100,238,742
1,1630230,2021-22,00,1610612740,NOP,24.0,55,4,736.0,109,269,0.405,21,105,0.2,74,93,0.796,38,104,142,62,33,8,46,69,313
7,1626195,2021-22,00,1610612740,NOP,28.0,50,8,839.0,170,327,0.52,4,12,0.333,109,141,0.773,143,195,338,63,21,19,51,97,453
2,1629637,2021-22,00,1610612740,NOP,22.0,70,28,1398.0,245,398,0.616,20,57,0.351,144,188,0.766,115,200,315,43,33,55,54,155,654
8,1629109,2021-22,00,1610612740,NOP,27.0,38,1,378.0,33,88,0.375,28,70,0.4,7,10,0.7,23,67,90,18,13,7,10,20,101
1,1630184,2021-22,00,1610612740,NOP,21.0,24,0,341.0,59,146,0.404,13,58,0.224,10,12,0.833,9,30,39,49,11,1,26,17,141
5,1627742,2021-22,00,1610612740,NOP,24.0,55,55,1869.0,453,983,0.461,74,226,0.327,266,322,0.826,35,285,320,307,34,26,151,119,1246
0,1630631,2021-22,00,1610612740,NOP,24.0,54,1,834.0,131,294,0.446,32,110,0.291,36,53,0.679,25,75,100,152,71,7,40,73,330
11,202685,2021-22,00,1610612740,NOP,30.0,74,74,2240.0,510,938,0.544,57,158,0.361,237,289,0.82,226,617,843,190,41,60,179,247,1314
8,203503,2021-22,00,1610612757,POR,30.0,38,10,546.0,36,97,0.371,24,75,0.32,3,3,1.0,11,61,72,20,8,7,11,44,99
9,203503,2021-22,00,1610612740,NOP,30.0,15,2,277.0,33,74,0.446,21,53,0.396,1,1,1.0,5,26,31,8,8,2,8,26,88
10,203503,2021-22,00,0,TOT,30.0,53,12,823.0,69,171,0.404,45,128,0.352,4,4,1.0,16,87,103,28,16,9,19,70,187
8,1626204,2021-22,00,1610612757,POR,29.0,37,11,859.0,102,198,0.515,19,62,0.306,32,49,0.653,58,151,209,73,38,13,27,67,255
9,1626204,2021-22,00,1610612740,NOP,29.0,9,0,182.0,27,49,0.551,4,8,0.5,8,8,1.0,14,25,39,8,5,7,10,17,66
10,1626204,2021-22,00,0,TOT,29.0,46,11,1040.0,129,247,0.522,23,70,0.329,40,57,0.702,72,176,248,81,43,20,37,84,321
0,1630530,2021-22,00,1610612740,NOP,22.0,62,1,864.0,109,277,0.394,71,186,0.382,45,51,0.882,47,100,147,38,23,7,16,60,334
19,202066,2021-22,00,1610612740,NOP,36.0,59,16,1098.0,111,295,0.376,59,185,0.319,28,41,0.683,29,114,143,74,43,23,42,81,309
