,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629638,2019-20,00,1610612740,NOP,21.0,47,1,591.0,98,266,0.368,46,133,0.346,25,37,0.676,9,75,84,89,17,8,54,57,267
0,1629627,2019-20,00,1610612740,NOP,19.0,24,24,668.0,210,360,0.583,6,14,0.429,114,178,0.64,64,86,150,50,16,9,59,42,540
2,1628366,2019-20,00,1610612740,NOP,22.0,63,54,2025.0,277,687,0.403,148,395,0.375,43,76,0.566,71,312,383,438,88,38,193,128,745
2,1628404,2019-20,00,1610612740,NOP,25.0,65,16,1755.0,225,532,0.423,121,354,0.342,85,115,0.739,61,364,425,108,63,23,75,160,656
15,200755,2019-20,00,1610612740,NOP,36.0,60,36,1581.0,286,631,0.453,180,397,0.453,165,185,0.892,10,141,151,119,20,10,75,96,917
1,1627982,2019-20,00,1610612740,NOP,26.0,2,0,23.0,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,2,0,0,5,1,2
6,1626143,2019-20,00,1610612740,NOP,24.0,30,9,467.0,101,162,0.623,1,3,0.333,40,62,0.645,48,79,127,37,7,22,38,67,243
0,1629637,2019-20,00,1610612740,NOP,20.0,64,14,1080.0,174,259,0.672,1,4,0.25,123,190,0.647,97,162,259,56,26,55,53,161,472
10,201950,2019-20,00,1610612740,NOP,30.0,61,61,2117.0,458,1006,0.455,122,346,0.353,129,182,0.709,77,216,293,408,99,48,184,145,1167
2,1628414,2019-20,00,1610612740,NOP,25.0,2,0,35.0,6,11,0.545,2,4,0.5,2,4,0.5,0,4,4,4,1,1,2,2,16
3,1627742,2019-20,00,1610612740,NOP,22.0,62,62,2103.0,507,1096,0.463,150,384,0.391,313,368,0.851,51,329,380,259,61,38,189,179,1477
1,1628402,2019-20,00,1610612740,NOP,22.0,59,2,797.0,134,331,0.405,47,144,0.326,56,75,0.747,22,61,83,61,17,4,49,77,371
0,1629740,2019-20,00,1610612740,NOP,29.0,60,8,1042.0,136,323,0.421,69,206,0.335,54,73,0.74,38,142,180,82,34,23,46,124,395
11,202324,2019-20,00,1610612740,NOP,28.0,51,49,1242.0,209,339,0.617,1,7,0.143,40,71,0.563,163,338,501,81,30,46,55,107,459
1,1629026,2019-20,00,1610612740,NOP,25.0,39,18,832.0,51,147,0.347,25,97,0.258,9,26,0.346,51,135,186,57,27,21,22,88,136
0,1629597,2019-20,00,1610612740,NOP,24.0,4,0,51.0,6,9,0.667,0,1,0.0,0,0,0.0,3,6,9,3,1,1,4,10,12
8,202734,2019-20,00,1610612740,NOP,31.0,56,6,1020.0,186,437,0.426,63,167,0.377,31,45,0.689,31,100,131,78,32,11,40,80,466
