,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,2457,2006-07,00,1610612740,NOK,27.0,82,7,1710.0,283,692,0.409,81,209,0.388,104,122,0.852,20,160,180,203,53,4,122,121,751
1,101108,2006-07,00,1610612740,NOK,22.0,64,64,2353.0,381,871,0.437,50,143,0.35,292,357,0.818,54,226,280,569,118,3,161,154,1104
5,2199,2006-07,00,1610612740,NOK,24.0,73,73,2525.0,292,468,0.624,0,1,0.0,106,201,0.527,320,584,904,66,37,129,126,244,690
9,1517,2006-07,00,1610612740,NOK,34.0,56,2,1330.0,204,518,0.394,54,165,0.327,130,168,0.774,42,136,178,141,50,6,78,98,592
0,200790,2006-07,00,1610612740,NOK,23.0,13,0,103.0,7,15,0.467,3,7,0.429,5,7,0.714,2,9,11,5,2,1,6,10,22
0,200756,2006-07,00,1610612740,NOK,22.0,56,5,634.0,68,125,0.544,0,0,0.0,40,67,0.597,58,91,149,10,12,26,35,79,176
10,978,2006-07,00,1610612740,NOK,30.0,13,13,425.0,83,196,0.423,34,84,0.405,31,38,0.816,11,43,54,11,8,4,19,29,231
0,200759,2006-07,00,1610612740,NOK,21.0,43,4,534.0,55,132,0.417,0,0,0.0,16,33,0.485,44,63,107,12,8,23,22,75,126
6,2484,2006-07,00,1610612740,NOK,28.0,58,49,1662.0,233,555,0.42,81,227,0.357,123,155,0.794,55,196,251,149,44,9,91,139,670
8,2046,2006-07,00,1610612740,NOK,29.0,75,75,2575.0,407,900,0.452,0,0,0.0,214,323,0.663,124,221,345,115,52,22,192,174,1028
3,2561,2006-07,00,1610612740,NOK,26.0,52,52,1900.0,377,792,0.476,8,25,0.32,187,227,0.824,126,298,424,114,42,38,98,143,949
1,101138,2006-07,00,1610612740,NOK,22.0,21,3,162.0,15,44,0.341,0,1,0.0,12,16,0.75,13,30,43,3,2,3,10,16,42
5,2669,2006-07,00,1610612740,NOK,27.0,54,0,720.0,93,190,0.489,10,30,0.333,30,37,0.811,52,111,163,18,33,18,27,101,226
10,1531,2006-07,00,1610612740,NOK,32.0,56,25,1025.0,159,388,0.41,0,1,0.0,90,103,0.874,62,130,192,58,21,7,65,89,408
4,2446,2006-07,00,1610612740,NOK,28.0,81,38,2223.0,314,788,0.398,134,363,0.369,56,87,0.644,42,214,256,63,40,54,67,148,818
