,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,2772,2010-11,00,1610612740,NOH,25.0,75,75,2600.0,303,762,0.398,82,271,0.303,138,197,0.701,61,347,408,162,120,31,118,180,826
5,101127,2010-11,00,1610612761,TOR,27.0,13,13,347.0,48,122,0.393,4,24,0.167,40,46,0.87,6,36,42,59,14,0,34,25,140
6,101127,2010-11,00,1610612740,NOH,27.0,70,2,1375.0,212,515,0.412,29,84,0.345,142,168,0.845,14,117,131,183,40,6,76,77,595
7,101127,2010-11,00,0,TOT,27.0,83,15,1722.0,260,637,0.408,33,108,0.306,182,214,0.85,20,153,173,242,54,6,110,102,735
5,101108,2010-11,00,1610612740,NOH,26.0,80,80,2880.0,430,928,0.463,71,183,0.388,337,384,0.878,38,289,327,782,188,5,177,196,1268
3,201158,2010-11,00,1610612740,NOH,25.0,80,69,1957.0,302,691,0.437,134,324,0.414,98,125,0.784,17,134,151,92,38,6,77,146,836
1,2431,2010-11,00,1610612761,TOR,31.0,11,0,150.0,23,47,0.489,3,10,0.3,7,7,1.0,8,26,34,7,3,3,8,11,56
2,2431,2010-11,00,1610612740,NOH,31.0,29,0,223.0,33,74,0.446,5,13,0.385,7,15,0.467,12,38,50,6,2,6,14,29,78
3,2431,2010-11,00,0,TOT,31.0,40,0,373.0,56,121,0.463,8,23,0.348,14,22,0.636,20,64,84,13,5,9,22,40,134
2,201160,2010-11,00,1610612740,NOH,25.0,77,6,1102.0,136,307,0.443,0,2,0.0,59,70,0.843,89,152,241,36,26,32,53,150,331
13,2556,2010-11,00,1610612761,TOR,29.0,3,0,22.0,0,2,0.0,0,0,0.0,6,8,0.75,0,1,1,3,1,0,2,4,6
0,202347,2010-11,00,1610612740,NOH,23.0,66,6,734.0,73,180,0.406,18,50,0.36,24,34,0.706,23,65,88,28,17,10,16,63,188
0,201607,2010-11,00,1610612740,NOH,27.0,7,0,19.0,0,5,0.0,0,2,0.0,3,4,0.75,1,1,2,2,0,1,1,1,3
5,201171,2010-11,00,1610612758,SAC,27.0,53,16,1406.0,238,484,0.492,0,3,0.0,155,215,0.721,127,126,253,50,30,20,82,125,631
6,201171,2010-11,00,1610612740,NOH,27.0,23,10,602.0,107,203,0.527,0,1,0.0,58,73,0.795,38,56,94,13,10,12,27,71,272
7,201171,2010-11,00,0,TOT,27.0,76,26,2008.0,345,687,0.502,0,4,0.0,213,288,0.74,165,182,347,63,40,32,109,196,903
8,2788,2010-11,00,1610612740,NOH,30.0,41,0,330.0,23,49,0.469,0,0,0.0,13,18,0.722,35,51,86,6,6,27,21,52,59
7,2561,2010-11,00,1610612740,NOH,30.0,70,70,2451.0,528,1040,0.508,2,9,0.222,264,327,0.807,155,374,529,164,67,62,142,202,1322
7,2584,2010-11,00,1610612740,NOH,29.0,77,13,1674.0,270,609,0.443,54,155,0.348,78,100,0.78,22,139,161,74,36,13,67,143,672
5,201189,2010-11,00,1610612740,NOH,26.0,41,6,531.0,56,99,0.566,0,0,0.0,17,34,0.5,59,112,171,16,11,12,32,96,129
6,2731,2010-11,00,1610612740,NOH,28.0,72,72,2287.0,300,524,0.573,0,1,0.0,145,258,0.562,230,454,684,42,40,127,119,230,745
