,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,201156,2015-16,00,1610612747,LAL,31.0,54,2,1033.0,126,372,0.339,77,237,0.325,63,76,0.829,14,83,97,34,23,7,30,50,392
0,1626156,2015-16,00,1610612747,LAL,20.0,80,48,2259.0,392,956,0.41,130,370,0.351,140,190,0.737,47,227,274,266,93,13,196,142,1054
10,101138,2015-16,00,1610612747,LAL,31.0,66,0,1342.0,174,317,0.549,0,2,0.0,125,148,0.845,104,181,285,74,33,55,42,125,473
0,1626148,2015-16,00,1610612747,LAL,23.0,29,11,599.0,39,126,0.31,20,70,0.286,17,20,0.85,9,61,70,19,14,5,15,34,115
2,203527,2015-16,00,1610612747,LAL,25.0,36,0,470.0,55,149,0.369,5,37,0.135,37,54,0.685,21,100,121,20,13,10,18,39,152
1,203903,2015-16,00,1610612747,LAL,24.0,79,79,2552.0,475,1098,0.433,111,320,0.347,164,204,0.804,93,220,313,192,88,7,135,168,1225
0,1626204,2015-16,00,1610612747,LAL,23.0,63,22,1266.0,158,300,0.527,1,10,0.1,32,47,0.681,101,211,312,44,54,23,41,124,349
0,1626273,2015-16,00,1610612747,LAL,33.0,53,0,869.0,97,230,0.422,16,61,0.262,27,29,0.931,18,72,90,182,26,7,80,76,237
7,201579,2015-16,00,1610612747,LAL,29.0,81,81,1878.0,182,411,0.443,0,2,0.0,117,145,0.807,132,266,398,95,32,110,76,252,481
10,101150,2015-16,00,1610612747,LAL,29.0,67,35,1907.0,283,693,0.408,110,320,0.344,352,424,0.83,31,138,169,167,62,19,107,107,1028
19,977,2015-16,00,1610612747,LAL,37.0,66,66,1863.0,398,1113,0.358,133,467,0.285,232,281,0.826,41,206,247,184,62,13,129,115,1161
3,204028,2015-16,00,1610612747,LAL,24.0,39,0,496.0,57,104,0.548,0,0,0.0,19,45,0.422,44,113,157,16,14,18,22,78,133
1,203944,2015-16,00,1610612747,LAL,21.0,81,60,2286.0,358,835,0.429,10,36,0.278,193,270,0.715,172,657,829,144,53,29,149,242,919
19,1897,2015-16,00,1610612747,LAL,36.0,35,5,590.0,55,177,0.311,26,84,0.31,40,57,0.702,19,70,89,27,22,11,15,67,176
3,203135,2015-16,00,1610612747,LAL,27.0,25,1,320.0,31,75,0.413,0,0,0.0,25,38,0.658,32,40,72,14,4,10,12,43,87
