,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,1627885,2022-23,00,1610612757,POR,29.0,5,0,120.0,15,36,0.417,3,10,0.3,11,15,0.733,1,21,22,30,11,2,6,12,44
9,1626156,2022-23,00,1610612750,MIN,27.0,54,54,1778.0,338,727,0.465,148,379,0.391,143,167,0.856,28,137,165,334,60,21,147,117,967
10,1626156,2022-23,00,1610612747,LAL,27.0,17,17,526.0,107,221,0.484,46,111,0.414,36,49,0.735,7,43,50,103,10,8,39,23,296
11,1626156,2022-23,00,0,TOT,27.0,71,71,2304.0,445,948,0.469,194,490,0.396,179,216,0.829,35,180,215,437,70,29,186,140,1263
6,1629020,2022-23,00,1610612762,UTA,24.0,52,41,1254.0,173,311,0.556,19,57,0.333,67,102,0.657,121,288,409,142,53,15,68,133,432
7,1629020,2022-23,00,1610612747,LAL,24.0,26,24,625.0,74,140,0.529,10,33,0.303,29,37,0.784,49,124,173,42,30,6,29,57,187
8,1629020,2022-23,00,0,TOT,24.0,78,65,1880.0,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619
10,203076,2022-23,00,1610612747,LAL,30.0,56,54,1905.0,542,962,0.563,19,74,0.257,348,444,0.784,195,507,702,148,59,114,122,146,1451
4,1629022,2022-23,00,1610612747,LAL,24.0,56,32,1297.0,236,527,0.448,91,249,0.365,91,106,0.858,14,95,109,64,30,17,46,71,654
8,1627736,2022-23,00,1610612762,UTA,26.0,55,13,1472.0,265,669,0.396,169,471,0.359,37,44,0.841,27,170,197,93,44,8,60,75,736
9,1627736,2022-23,00,1610612747,LAL,26.0,26,14,621.0,105,268,0.392,66,187,0.353,13,21,0.619,8,78,86,31,21,1,30,32,289
10,1627736,2022-23,00,0,TOT,26.0,81,27,2093.0,370,937,0.395,235,658,0.357,50,65,0.769,35,248,283,124,65,9,90,107,1025
19,2544,2022-23,00,1610612747,LAL,38.0,55,54,1954.0,609,1219,0.5,121,377,0.321,251,327,0.768,65,392,457,375,50,32,178,88,1590
6,1628972,2022-23,00,1610612747,LAL,23.0,76,45,1860.0,200,465,0.43,107,281,0.381,34,39,0.872,62,246,308,95,59,16,49,120,541
0,1631108,2022-23,00,1610612747,LAL,20.0,41,3,512.0,44,106,0.415,26,62,0.419,14,16,0.875,7,68,75,21,9,7,13,33,128
4,1628964,2022-23,00,1610612753,ORL,25.0,40,6,681.0,106,214,0.495,43,108,0.398,35,51,0.686,47,137,184,42,12,38,22,86,290
5,1628964,2022-23,00,1610612747,LAL,25.0,9,1,88.0,11,27,0.407,5,16,0.313,6,11,0.545,11,30,41,4,1,5,8,19,33
6,1628964,2022-23,00,0,TOT,25.0,49,7,768.0,117,241,0.485,48,124,0.387,41,62,0.661,58,167,225,46,13,43,30,105,323
0,1630590,2022-23,00,1610612747,LAL,22.0,6,0,32.0,4,12,0.333,1,3,0.333,5,9,0.556,2,2,4,2,2,1,2,3,14
1,1630559,2022-23,00,1610612747,LAL,25.0,64,22,1843.0,259,490,0.529,86,216,0.398,229,265,0.864,33,160,193,215,33,19,99,108,833
11,203471,2022-23,00,1610612747,LAL,29.0,67,50,1986.0,270,650,0.415,74,225,0.329,216,252,0.857,21,144,165,298,50,10,112,145,830
0,1631306,2022-23,00,1610612747,LAL,24.0,7,0,41.0,3,9,0.333,3,8,0.375,0,0,0.0,1,6,7,4,0,0,0,3,9
3,1629060,2022-23,00,1610612764,WAS,25.0,30,0,728.0,158,324,0.488,30,89,0.337,44,58,0.759,19,109,128,35,11,12,36,39,390
4,1629060,2022-23,00,1610612747,LAL,25.0,33,9,738.0,126,260,0.485,21,71,0.296,44,61,0.721,34,121,155,23,8,14,17,33,317
5,1629060,2022-23,00,0,TOT,25.0,63,9,1466.0,284,584,0.486,51,160,0.319,88,119,0.739,53,230,283,58,19,26,53,72,707
8,1629117,2022-23,00,1610612747,LAL,26.0,68,2,1024.0,155,260,0.596,10,36,0.278,52,84,0.619,116,170,286,36,26,35,46,144,372
