,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
11,1497,2006-07,00,1610612765,DET,30.0,70,70,2533.0,348,815,0.427,109,316,0.345,386,437,0.883,23,214,237,502,84,17,140,161,1191
8,2436,2006-07,00,1610612765,DET,27.0,69,18,1477.0,177,438,0.404,24,83,0.289,87,120,0.725,26,87,113,187,49,13,90,96,465
0,200807,2006-07,00,1610612765,DET,23.0,14,0,166.0,9,30,0.3,1,5,0.2,6,6,1.0,6,9,15,17,5,0,12,9,25
13,283,2006-07,00,1610612765,DET,36.0,52,0,745.0,94,244,0.385,38,119,0.319,30,33,0.909,9,38,47,93,34,7,35,56,256
3,2648,2006-07,00,1610612765,DET,26.0,19,0,94.0,11,31,0.355,0,0,0.0,3,9,0.333,5,12,17,5,5,1,3,12,25
14,1737,2006-07,00,1610612765,DET,29.0,51,33,773.0,118,222,0.532,0,0,0.0,50,82,0.61,89,140,229,9,27,40,43,133,286
4,2419,2006-07,00,1610612765,DET,27.0,82,82,3001.0,459,997,0.46,81,210,0.386,172,224,0.768,144,285,429,227,51,55,98,116,1171
12,686,2006-07,00,1610612765,DET,32.0,82,3,1729.0,284,540,0.526,0,0,0.0,96,139,0.691,165,331,496,72,61,65,75,240,664
1,101161,2006-07,00,1610612765,DET,20.0,8,0,124.0,18,33,0.545,0,3,0.0,11,14,0.786,15,22,37,3,5,13,9,19,47
7,1888,2006-07,00,1610612765,DET,29.0,75,75,2763.0,547,1170,0.468,44,129,0.341,347,403,0.861,75,207,282,285,59,15,159,232,1485
17,905,2006-07,00,1610612765,DET,38.0,46,6,464.0,33,74,0.446,0,0,0.0,17,26,0.654,59,78,137,12,10,34,15,59,83
14,739,2006-07,00,1610612765,DET,32.0,75,72,2419.0,357,843,0.423,104,296,0.351,108,137,0.788,90,453,543,127,75,118,94,225,926
1,101131,2006-07,00,1610612765,DET,24.0,67,8,943.0,131,262,0.5,0,0,0.0,72,137,0.526,88,98,186,14,30,60,53,110,334
15,185,2006-07,00,1610612755,PHI,34.0,18,18,544.0,89,230,0.387,2,5,0.4,18,28,0.643,37,112,149,61,18,15,33,36,198
16,185,2006-07,00,1610612765,DET,34.0,43,42,1277.0,200,409,0.489,2,6,0.333,84,132,0.636,87,201,288,127,42,26,74,107,486
17,185,2006-07,00,0,TOT,34.0,61,60,1821.0,289,639,0.452,4,11,0.364,102,160,0.638,124,313,437,188,60,41,107,143,684
