,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
4,201155,2011-12,00,1610612765,DET,26.0,55,48,1644.0,256,597,0.429,33,104,0.317,267,320,0.834,38,104,142,210,44,10,106,124,812
2,201948,2011-12,00,1610612765,DET,24.0,41,4,603.0,73,227,0.322,13,62,0.21,35,43,0.814,14,77,91,33,22,21,40,62,194
17,1112,2011-12,00,1610612765,DET,37.0,62,11,980.0,34,86,0.395,1,4,0.25,16,47,0.34,81,188,269,43,47,51,34,60,85
0,202688,2011-12,00,1610612765,DET,20.0,66,60,2129.0,319,769,0.415,105,276,0.38,104,137,0.759,33,178,211,251,49,10,171,154,847
7,2732,2011-12,00,1610612765,DET,29.0,52,21,1398.0,234,530,0.442,63,147,0.429,117,136,0.86,14,107,121,127,34,11,115,114,648
7,2863,2011-12,00,1610612765,DET,32.0,60,2,922.0,76,193,0.394,7,23,0.304,34,54,0.63,22,78,100,44,29,13,30,85,193
1,202328,2011-12,00,1610612765,DET,22.0,66,66,2082.0,407,781,0.521,0,1,0.0,201,272,0.739,239,398,637,152,83,46,161,180,1015
4,101198,2011-12,00,1610612765,DET,29.0,36,0,514.0,74,194,0.381,7,29,0.241,49,64,0.766,10,46,56,66,23,3,54,61,204
0,202731,2011-12,00,1610612765,DET,25.0,23,0,135.0,19,35,0.543,0,0,0.0,8,14,0.571,14,20,34,5,4,4,3,9,46
9,2419,2011-12,00,1610612765,DET,32.0,63,63,2087.0,336,798,0.421,37,104,0.356,89,115,0.774,72,209,281,153,27,32,74,77,798
0,201041,2011-12,00,1610612765,DET,29.0,28,0,357.0,33,95,0.347,4,13,0.308,14,22,0.636,7,19,26,58,18,1,33,29,84
6,101111,2011-12,00,1610612765,DET,27.0,13,0,180.0,35,91,0.385,15,45,0.333,6,7,0.857,9,39,48,6,7,5,7,25,91
1,201973,2011-12,00,1610612765,DET,25.0,64,13,1468.0,212,453,0.468,32,106,0.302,100,124,0.806,96,212,308,43,41,21,66,162,556
6,101131,2011-12,00,1610612765,DET,29.0,65,42,1466.0,183,383,0.478,0,2,0.0,58,106,0.547,126,207,333,41,32,50,71,151,424
