,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,203083,2012-13,00,1610612765,DET,19.0,60,10,1243.0,208,342,0.608,1,2,0.5,59,159,0.371,169,288,457,30,59,95,57,144,476
5,201155,2012-13,00,1610612765,DET,27.0,76,24,2171.0,304,748,0.406,55,182,0.302,213,272,0.783,43,169,212,270,51,17,134,127,876
1,202688,2012-13,00,1610612765,DET,21.0,75,75,2365.0,357,878,0.407,120,327,0.367,165,225,0.733,54,193,247,303,58,8,205,157,999
7,101181,2012-13,00,1610612761,TOR,31.0,45,30,1273.0,187,398,0.47,79,184,0.429,47,52,0.904,14,92,106,333,28,6,75,58,500
8,101181,2012-13,00,1610612765,DET,31.0,28,28,887.0,125,237,0.527,51,98,0.52,25,28,0.893,6,64,70,185,30,2,51,41,326
9,101181,2012-13,00,0,TOT,31.0,73,58,2159.0,312,635,0.491,130,282,0.461,72,80,0.9,20,156,176,518,58,8,126,99,826
2,202328,2012-13,00,1610612765,DET,23.0,81,81,2687.0,514,1058,0.486,0,4,0.0,270,392,0.689,236,541,777,281,105,55,234,190,1298
5,101198,2012-13,00,1610612765,DET,30.0,65,0,1219.0,253,540,0.469,24,76,0.316,106,131,0.809,28,69,97,231,45,5,125,128,636
0,203119,2012-13,00,1610612765,DET,24.0,41,0,407.0,42,112,0.375,14,50,0.28,21,29,0.724,8,29,37,26,16,3,19,46,119
0,202713,2012-13,00,1610612765,DET,25.0,82,74,2293.0,275,642,0.428,70,200,0.35,100,124,0.806,109,221,330,77,57,37,98,217,720
7,101111,2012-13,00,1610612765,DET,28.0,69,0,1092.0,175,464,0.377,90,259,0.347,27,49,0.551,49,192,241,54,31,39,39,96,467
0,203114,2012-13,00,1610612765,DET,21.0,27,0,475.0,62,141,0.44,14,45,0.311,27,32,0.844,4,46,50,28,15,4,11,53,165
2,201973,2012-13,00,1610612765,DET,26.0,49,2,892.0,142,316,0.449,25,83,0.301,68,88,0.773,68,117,185,43,38,8,42,90,377
13,1894,2012-13,00,1610612765,DET,33.0,18,0,257.0,27,76,0.355,5,21,0.238,36,48,0.75,5,20,25,19,6,2,17,42,95
7,101131,2012-13,00,1610612765,DET,30.0,72,71,1789.0,204,457,0.446,0,0,0.0,90,145,0.621,135,274,409,54,32,95,81,172,498
0,203139,2012-13,00,1610612765,DET,25.0,25,0,224.0,33,46,0.717,0,0,0.0,11,37,0.297,24,21,45,9,5,9,14,32,77
