,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,2230,2008-09,00,1610612737,ATL,30.0,80,25,1840.0,208,482,0.432,98,248,0.395,60,73,0.822,88,155,243,54,50,10,43,163,574
9,2207,2008-09,00,1610612737,ATL,28.0,79,79,3124.0,620,1420,0.437,149,414,0.36,299,362,0.826,65,281,346,455,84,19,195,176,1688
1,201242,2008-09,00,1610612737,ATL,24.0,16,0,98.0,9,36,0.25,4,23,0.174,2,4,0.5,0,7,7,2,4,1,3,4,24
1,201151,2008-09,00,1610612737,ATL,24.0,55,1,560.0,52,139,0.374,9,29,0.31,49,60,0.817,6,52,58,86,11,3,29,43,162
4,2746,2008-09,00,1610612737,ATL,23.0,69,69,2421.0,418,849,0.492,26,87,0.299,211,359,0.588,134,364,498,169,94,111,161,184,1073
1,201238,2008-09,00,1610612737,ATL,25.0,53,3,269.0,14,34,0.412,1,1,1.0,14,30,0.467,24,32,56,19,18,4,13,35,43
12,1710,2008-09,00,1610612737,ATL,31.0,79,79,2740.0,437,1005,0.435,167,428,0.39,135,171,0.789,38,240,278,392,98,11,128,145,1176
8,2049,2008-09,00,1610612737,ATL,31.0,2,0,15.0,2,7,0.286,0,0,0.0,1,2,0.5,0,0,0,3,0,0,0,1,5
1,201143,2008-09,00,1610612737,ATL,23.0,67,67,2242.0,312,594,0.525,0,1,0.0,149,205,0.727,145,479,624,163,53,95,103,190,773
12,2436,2008-09,00,1610612737,ATL,29.0,80,2,1975.0,355,795,0.447,87,242,0.36,177,233,0.76,22,146,168,158,88,17,128,173,974
3,101107,2008-09,00,1610612737,ATL,23.0,61,59,2093.0,285,622,0.458,55,155,0.355,220,273,0.806,110,272,382,81,57,39,70,127,845
5,2585,2008-09,00,1610612737,ATL,25.0,77,26,1473.0,159,320,0.497,0,3,0.0,163,230,0.709,173,263,436,57,35,26,91,208,481
2,201043,2008-09,00,1610612737,ATL,23.0,23,0,89.0,7,17,0.412,0,0,0.0,4,4,1.0,4,16,20,2,2,1,7,25,18
2,200780,2008-09,00,1610612737,ATL,24.0,63,0,675.0,67,111,0.604,1,2,0.5,53,74,0.716,52,90,142,15,7,34,27,125,188
0,201629,2008-09,00,1610612737,ATL,23.0,16,0,92.0,11,20,0.55,0,0,0.0,0,5,0.0,9,15,24,1,2,5,2,11,22
