,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,2735,2006-07,00,1610612737,ATL,24.0,55,13,2024.0,261,518,0.504,26,77,0.338,167,210,0.795,123,217,340,127,58,36,80,118,715
7,2207,2006-07,00,1610612737,ATL,26.0,57,57,2359.0,536,1139,0.471,119,312,0.381,235,314,0.748,53,186,239,249,60,11,176,115,1426
6,2098,2006-07,00,1610612737,ATL,28.0,14,0,81.0,12,29,0.414,1,2,0.5,17,20,0.85,4,10,14,2,0,2,5,16,42
2,2746,2006-07,00,1610612737,ATL,21.0,72,72,2647.0,436,993,0.439,38,152,0.25,268,387,0.693,165,456,621,236,101,207,227,241,1178
13,1533,2006-07,00,1610612742,DAL,32.0,40,0,562.0,60,146,0.411,11,29,0.379,21,29,0.724,13,35,48,78,16,1,31,68,152
14,1533,2006-07,00,1610612737,ATL,32.0,27,17,739.0,82,197,0.416,14,44,0.318,25,32,0.781,9,44,53,123,17,2,45,51,203
15,1533,2006-07,00,0,TOT,32.0,67,17,1300.0,142,343,0.414,25,73,0.342,46,61,0.754,22,79,101,201,33,3,76,119,355
10,1731,2006-07,00,1610612737,ATL,30.0,56,17,1488.0,218,524,0.416,56,161,0.348,144,163,0.883,19,85,104,201,24,0,85,101,636
1,101212,2006-07,00,1610612737,ATL,23.0,13,0,81.0,8,16,0.5,0,0,0.0,4,7,0.571,7,23,30,4,3,0,4,13,20
7,2049,2006-07,00,1610612737,ATL,29.0,42,31,1054.0,91,278,0.327,6,28,0.214,33,60,0.55,12,69,81,185,72,4,75,131,221
1,101136,2006-07,00,1610612737,ATL,24.0,61,0,1034.0,177,425,0.416,56,155,0.361,61,68,0.897,6,68,74,61,21,2,55,88,471
1,101107,2006-07,00,1610612737,ATL,21.0,64,63,2179.0,306,706,0.433,11,45,0.244,216,265,0.815,84,253,337,121,52,30,127,191,839
3,2585,2006-07,00,1610612737,ATL,23.0,72,47,2026.0,291,614,0.474,0,1,0.0,293,373,0.786,199,301,500,106,77,36,162,267,875
0,200749,2006-07,00,1610612737,ATL,23.0,81,31,1514.0,166,365,0.455,2,4,0.5,110,144,0.764,131,304,435,44,52,39,96,199,444
2,2767,2006-07,00,1610612737,ATL,25.0,53,18,539.0,64,143,0.448,5,16,0.313,24,35,0.686,15,36,51,45,24,4,31,62,157
10,953,2006-07,00,1610612737,ATL,31.0,67,31,1035.0,82,183,0.448,0,0,0.0,9,32,0.281,85,131,216,40,28,28,39,204,173
0,200780,2006-07,00,1610612737,ATL,22.0,58,8,666.0,65,128,0.508,0,1,0.0,59,75,0.787,49,87,136,11,11,42,25,124,189
