,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,201151,2009-10,00,1610612744,GSW,25.0,5,0,66.0,9,14,0.643,1,3,0.333,12,15,0.8,0,2,2,7,6,0,2,5,31
3,201151,2009-10,00,1610612766,CHA,25.0,9,0,33.0,5,16,0.313,0,1,0.0,6,7,0.857,0,1,1,3,1,1,3,3,16
4,201151,2009-10,00,1610612741,CHI,25.0,12,1,135.0,21,45,0.467,4,12,0.333,20,27,0.741,3,11,14,16,4,0,12,8,66
5,201151,2009-10,00,0,TOT,25.0,26,1,234.0,35,75,0.467,5,16,0.313,38,49,0.776,3,14,17,26,11,1,17,16,113
1,201565,2009-10,00,1610612741,CHI,21.0,78,78,2871.0,672,1373,0.489,16,60,0.267,259,338,0.766,65,228,293,469,57,27,217,96,1619
9,2457,2009-10,00,1610612741,CHI,30.0,63,5,829.0,132,381,0.346,38,138,0.275,42,45,0.933,9,69,78,89,29,2,50,68,344
13,2436,2009-10,00,1610612766,CHA,30.0,46,1,993.0,160,411,0.389,41,131,0.313,93,131,0.71,15,83,98,84,28,12,65,77,454
14,2436,2009-10,00,1610612741,CHI,30.0,29,1,680.0,108,272,0.397,28,90,0.311,48,63,0.762,13,72,85,51,18,4,26,49,292
15,2436,2009-10,00,0,TOT,30.0,75,2,1673.0,268,683,0.392,69,221,0.312,141,194,0.727,28,155,183,135,46,16,91,126,746
5,2736,2009-10,00,1610612741,CHI,25.0,70,69,2651.0,473,1014,0.466,32,83,0.386,252,330,0.764,131,381,512,143,66,61,134,129,1230
6,2550,2009-10,00,1610612741,CHI,29.0,74,53,2481.0,308,753,0.409,104,280,0.371,85,113,0.752,24,236,260,330,85,24,113,204,805
2,201149,2009-10,00,1610612741,CHI,25.0,64,54,1925.0,262,520,0.504,0,0,0.0,163,219,0.744,220,484,704,132,32,100,117,198,687
0,201949,2009-10,00,1610612741,CHI,23.0,65,11,757.0,95,210,0.452,15,46,0.326,51,70,0.729,34,94,128,48,21,43,62,126,256
1,201570,2009-10,00,1610612741,CHI,23.0,8,0,29.0,1,6,0.167,0,1,0.0,2,3,0.667,2,3,5,2,1,1,0,9,4
4,101124,2009-10,00,1610612749,MIL,27.0,48,6,1024.0,182,378,0.481,1,6,0.167,125,172,0.727,87,125,212,35,17,10,57,83,490
5,101124,2009-10,00,1610612741,CHI,27.0,28,0,533.0,83,172,0.483,0,1,0.0,77,102,0.755,40,62,102,17,7,8,23,43,243
6,101124,2009-10,00,0,TOT,27.0,76,6,1557.0,265,550,0.482,1,7,0.143,202,274,0.737,127,187,314,52,24,18,80,126,733
0,201959,2009-10,00,1610612741,CHI,25.0,82,70,2204.0,311,629,0.494,0,0,0.0,113,175,0.646,226,385,611,70,50,104,114,282,735
9,2484,2009-10,00,1610612740,NOH,31.0,39,37,967.0,128,325,0.394,54,147,0.367,69,86,0.802,27,82,109,58,30,5,57,62,379
10,2484,2009-10,00,1610612741,CHI,31.0,11,0,93.0,8,36,0.222,4,17,0.235,0,0,0.0,2,13,15,7,3,1,5,10,20
11,2484,2009-10,00,0,TOT,31.0,50,37,1060.0,136,361,0.377,58,164,0.354,69,86,0.802,29,95,124,65,33,6,62,72,399
1,201181,2009-10,00,1610612741,CHI,25.0,18,0,224.0,15,29,0.517,0,0,0.0,7,11,0.636,19,40,59,7,8,4,14,50,37
15,1802,2009-10,00,1610612741,CHI,34.0,82,37,1950.0,250,581,0.43,37,132,0.28,182,220,0.827,83,316,399,154,44,29,107,189,719
