,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3,2037,2003-04,00,1610612741,CHI,24.0,80,73,2811.0,509,1318,0.386,165,521,0.317,200,240,0.833,46,237,283,405,111,29,193,161,1383
2,2201,2003-04,00,1610612741,CHI,21.0,73,63,2152.0,417,840,0.496,1,1,1.0,235,350,0.671,143,308,451,68,24,83,177,258,1070
2,2199,2003-04,00,1610612741,CHI,21.0,35,8,783.0,67,158,0.424,0,1,0.0,79,118,0.669,82,188,270,23,17,43,38,87,213
1,2423,2003-04,00,1610612761,TOR,24.0,2,0,8.0,3,6,0.5,1,3,0.333,1,1,1.0,0,1,1,1,0,0,1,0,8
2,2423,2003-04,00,1610612741,CHI,24.0,19,2,189.0,24,66,0.364,16,39,0.41,12,19,0.632,5,23,28,6,4,7,18,36,76
3,2423,2003-04,00,0,TOT,24.0,21,2,197.0,27,72,0.375,17,42,0.405,13,20,0.65,5,24,29,7,4,7,19,36,84
0,2669,2003-04,00,1610612741,CHI,24.0,41,20,731.0,72,203,0.355,7,33,0.212,22,37,0.595,59,124,183,27,37,32,37,90,173
9,966,2003-04,00,1610612761,TOR,31.0,15,12,407.0,28,57,0.491,0,1,0.0,21,29,0.724,35,93,128,11,19,3,23,30,77
10,966,2003-04,00,1610612741,CHI,31.0,53,32,1230.0,130,279,0.466,0,7,0.0,85,126,0.675,142,205,347,61,71,5,51,104,345
11,966,2003-04,00,0,TOT,31.0,68,44,1637.0,158,336,0.47,0,8,0.0,106,155,0.684,177,298,475,72,90,8,74,134,422
0,2550,2003-04,00,1610612741,CHI,23.0,76,66,2709.0,318,823,0.386,144,369,0.39,135,168,0.804,42,217,259,517,101,21,204,276,915
15,383,2003-04,00,1610612741,CHI,36.0,56,35,1411.0,215,548,0.392,9,38,0.237,100,136,0.735,61,129,190,89,65,16,83,107,539
1,2457,2003-04,00,1610612747,LAL,24.0,13,0,62.0,6,16,0.375,2,4,0.5,0,0,0.0,0,6,6,11,2,0,12,5,14
2,2457,2003-04,00,1610612761,TOR,24.0,5,0,71.0,9,29,0.31,0,5,0.0,0,0,0.0,0,4,4,12,4,1,5,7,18
3,2457,2003-04,00,1610612741,CHI,24.0,13,1,345.0,66,154,0.429,20,53,0.377,23,27,0.852,8,19,27,47,7,5,30,38,175
4,2457,2003-04,00,0,TOT,24.0,31,1,478.0,81,199,0.407,22,62,0.355,23,27,0.852,8,29,37,70,13,6,47,50,207
0,2648,2003-04,00,1610612741,CHI,23.0,47,8,893.0,111,282,0.394,4,9,0.444,66,105,0.629,55,112,167,55,32,18,51,134,292
3,2033,2003-04,00,1610612741,CHI,25.0,46,2,741.0,134,350,0.383,2,17,0.118,90,120,0.75,61,141,202,43,16,8,51,97,360
4,1944,2003-04,00,1610612741,CHI,28.0,51,4,1024.0,157,326,0.482,1,5,0.2,28,43,0.651,27,77,104,58,33,10,45,57,343
16,937,2003-04,00,1610612741,CHI,38.0,23,6,412.0,53,140,0.379,13,48,0.271,17,27,0.63,20,48,68,50,21,9,29,38,136
10,213,2003-04,00,1610612761,TOR,35.0,15,15,538.0,46,120,0.383,0,0,0.0,37,49,0.755,49,94,143,14,8,8,21,45,129
11,213,2003-04,00,1610612741,CHI,35.0,65,64,2032.0,220,540,0.407,0,0,0.0,139,181,0.768,158,370,528,123,29,57,93,161,579
12,213,2003-04,00,0,TOT,35.0,80,79,2572.0,266,660,0.403,0,0,0.0,176,230,0.765,207,464,671,137,37,65,114,206,708
1,2321,2003-04,00,1610612741,CHI,26.0,7,0,86.0,10,23,0.435,0,1,0.0,1,3,0.333,8,8,16,4,1,1,9,9,21
