,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201565,2008-09,00,1610612741,CHI,20.0,81,80,3000.0,574,1208,0.475,16,72,0.222,197,250,0.788,96,221,317,512,66,18,202,125,1361
17,1501,2008-09,00,1610612746,LAC,32.0,10,5,220.0,34,90,0.378,6,20,0.3,21,34,0.618,14,32,46,10,3,1,14,26,95
18,1501,2008-09,00,1610612752,NYK,32.0,36,1,773.0,119,258,0.461,53,126,0.421,54,67,0.806,20,93,113,46,22,10,46,91,345
19,1501,2008-09,00,1610612741,CHI,32.0,18,0,254.0,36,90,0.4,19,43,0.442,14,20,0.7,8,34,42,12,6,0,10,27,105
20,1501,2008-09,00,0,TOT,32.0,64,6,1247.0,189,438,0.432,78,189,0.413,89,121,0.736,42,159,201,68,31,11,70,144,545
2,101194,2008-09,00,1610612752,NYK,26.0,23,0,253.0,39,103,0.379,24,71,0.338,5,5,1.0,4,11,15,19,10,1,7,18,107
3,101194,2008-09,00,1610612741,CHI,26.0,6,0,23.0,5,17,0.294,2,10,0.2,0,0,0.0,2,5,7,1,0,0,1,0,12
4,101194,2008-09,00,0,TOT,26.0,29,0,276.0,44,120,0.367,26,81,0.321,5,5,1.0,6,16,22,20,10,1,8,18,119
4,2732,2008-09,00,1610612741,CHI,26.0,82,76,2999.0,598,1315,0.455,173,422,0.41,330,382,0.864,52,231,283,279,71,22,200,184,1699
4,2736,2008-09,00,1610612741,CHI,24.0,49,46,1665.0,265,591,0.448,8,20,0.4,152,191,0.796,80,215,295,94,60,25,72,85,690
15,283,2008-09,00,1610612741,CHI,38.0,28,0,266.0,27,82,0.329,16,48,0.333,3,5,0.6,2,10,12,37,20,1,19,28,73
5,2550,2008-09,00,1610612741,CHI,28.0,51,4,1339.0,183,419,0.437,69,169,0.408,68,86,0.791,16,107,123,197,66,19,87,126,503
1,201149,2008-09,00,1610612741,CHI,24.0,80,55,1938.0,207,372,0.556,0,1,0.0,123,182,0.676,244,362,606,106,49,110,82,238,537
6,2422,2008-09,00,1610612758,SAC,29.0,53,53,1980.0,351,744,0.472,77,184,0.418,191,232,0.823,43,178,221,196,58,9,122,122,970
7,2422,2008-09,00,1610612741,CHI,29.0,26,21,979.0,165,349,0.473,49,118,0.415,97,115,0.843,16,96,112,53,25,15,43,60,476
8,2422,2008-09,00,0,TOT,29.0,79,74,2959.0,516,1093,0.472,126,302,0.417,288,347,0.83,59,274,333,249,83,24,165,182,1446
0,201634,2008-09,00,1610612744,GSW,23.0,13,5,171.0,24,54,0.444,0,3,0.0,5,14,0.357,6,18,24,13,9,2,15,24,53
2,200748,2008-09,00,1610612741,CHI,22.0,79,61,2175.0,308,683,0.451,3,9,0.333,238,304,0.783,148,360,508,77,91,151,129,220,857
8,1744,2008-09,00,1610612752,NYK,33.0,2,0,10.0,3,8,0.375,0,0,0.0,0,0,0.0,1,2,3,0,1,1,1,2,6
1,201189,2008-09,00,1610612741,CHI,24.0,56,18,715.0,81,167,0.485,0,1,0.0,34,59,0.576,84,136,220,46,14,18,40,135,196
12,1802,2008-09,00,1610612758,SAC,33.0,43,43,1354.0,184,388,0.474,20,43,0.465,125,156,0.801,83,261,344,148,30,24,83,135,513
13,1802,2008-09,00,1610612741,CHI,33.0,27,0,746.0,108,226,0.478,3,13,0.231,99,116,0.853,67,134,201,86,22,12,47,88,318
14,1802,2008-09,00,0,TOT,33.0,70,43,2100.0,292,614,0.476,23,56,0.411,224,272,0.824,150,395,545,234,52,36,130,223,831
9,2669,2008-09,00,1610612766,CHA,29.0,2,0,13.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
10,2669,2008-09,00,1610612741,CHI,29.0,8,0,42.0,4,11,0.364,1,2,0.5,0,0,0.0,3,5,8,2,1,0,2,6,9
11,2669,2008-09,00,0,TOT,29.0,10,0,55.0,4,11,0.364,1,2,0.5,0,0,0.0,3,5,8,2,1,0,2,7,9
