,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
5,203930,2017-18,00,1610612751,BKN,28.0,16,0,183.0,25,87,0.287,11,43,0.256,18,19,0.947,1,34,35,15,2,1,16,8,79
6,203930,2017-18,00,1610612749,MIL,28.0,23,0,205.0,31,82,0.378,13,46,0.283,18,19,0.947,1,24,25,15,5,1,9,15,93
7,203930,2017-18,00,1610612746,LAC,28.0,4,0,38.0,7,18,0.389,3,7,0.429,2,2,1.0,0,2,2,3,0,0,1,2,19
8,203930,2017-18,00,1610612741,CHI,28.0,9,1,214.0,47,107,0.439,19,48,0.396,26,32,0.813,3,22,25,13,6,3,12,8,139
9,203930,2017-18,00,0,TOT,28.0,52,1,640.0,110,294,0.374,46,144,0.319,64,72,0.889,5,82,87,46,13,5,38,33,330
2,1626170,2017-18,00,1610612741,CHI,25.0,74,26,1686.0,209,503,0.416,61,187,0.326,140,188,0.745,31,140,171,342,63,8,89,132,619
7,201600,2017-18,00,1610612740,NOP,31.0,14,0,121.0,7,16,0.438,0,0,0.0,4,12,0.333,7,30,37,2,1,2,5,14,18
8,201600,2017-18,00,1610612741,CHI,31.0,4,0,61.0,2,6,0.333,0,0,0.0,0,1,0.0,2,8,10,1,1,2,4,6,4
9,201600,2017-18,00,0,TOT,31.0,18,0,182.0,9,22,0.409,0,0,0.0,4,13,0.308,9,38,47,3,2,4,9,20,22
2,1626171,2017-18,00,1610612741,CHI,23.0,73,4,1643.0,382,811,0.471,80,223,0.359,120,156,0.769,159,339,498,123,50,23,103,130,964
2,1626245,2017-18,00,1610612741,CHI,25.0,55,16,977.0,127,215,0.591,0,2,0.0,54,81,0.667,83,150,233,55,16,11,54,104,308
6,203200,2017-18,00,1610612741,CHI,29.0,72,72,2265.0,290,782,0.371,161,449,0.359,135,164,0.823,31,260,291,153,80,31,93,134,876
3,203897,2017-18,00,1610612741,CHI,23.0,24,24,656.0,136,355,0.383,42,123,0.341,87,107,0.813,9,85,94,72,24,4,43,55,401
0,1628469,2017-18,00,1610612741,CHI,21.0,19,0,314.0,53,143,0.371,15,52,0.288,30,39,0.769,4,29,33,20,7,1,11,19,151
1,1628021,2017-18,00,1610612741,CHI,25.0,70,21,1646.0,202,423,0.478,18,52,0.346,133,203,0.655,89,237,326,104,59,29,77,158,555
0,1627853,2017-18,00,1610612741,CHI,24.0,24,0,304.0,17,41,0.415,9,31,0.29,5,6,0.833,1,24,25,35,13,0,13,18,48
1,1627835,2017-18,00,1610612741,CHI,24.0,54,12,824.0,81,234,0.346,37,110,0.336,19,25,0.76,13,118,131,46,20,15,43,86,218
4,1626166,2017-18,00,1610612741,CHI,23.0,25,14,582.0,87,215,0.405,35,91,0.385,12,16,0.75,18,51,69,113,26,9,36,44,221
0,1628374,2017-18,00,1610612741,CHI,21.0,68,68,2020.0,374,862,0.434,145,401,0.362,140,166,0.843,79,429,508,79,39,40,83,103,1033
3,203943,2017-18,00,1610612757,POR,22.0,33,12,476.0,47,96,0.49,2,6,0.333,23,31,0.742,35,132,167,13,6,11,15,42,119
4,203943,2017-18,00,1610612741,CHI,22.0,21,4,399.0,57,138,0.413,18,60,0.3,13,27,0.481,35,109,144,21,13,6,16,26,145
5,203943,2017-18,00,0,TOT,22.0,54,16,876.0,104,234,0.444,20,66,0.303,36,58,0.621,70,241,311,34,19,17,31,68,264
2,204067,2017-18,00,1610612738,BOS,26.0,2,0,6.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0
3,204067,2017-18,00,1610612741,CHI,26.0,1,0,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
4,204067,2017-18,00,0,TOT,26.0,3,0,9.0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0
1,1627739,2017-18,00,1610612741,CHI,24.0,52,43,1525.0,286,666,0.429,43,134,0.321,84,114,0.737,24,197,221,310,104,27,150,174,699
9,201577,2017-18,00,1610612741,CHI,30.0,64,64,1690.0,342,645,0.53,4,14,0.286,68,90,0.756,134,156,290,124,14,53,107,109,756
1,1627756,2017-18,00,1610612741,CHI,24.0,77,37,2095.0,301,721,0.417,143,370,0.386,38,51,0.745,48,345,393,244,65,11,99,185,783
