,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,1629632,2021-22,00,1610612741,CHI,22.0,61,17,1675.0,279,644,0.433,136,353,0.385,78,91,0.857,17,165,182,176,29,11,70,137,772
4,1628366,2021-22,00,1610612741,CHI,24.0,35,35,1212.0,162,383,0.423,110,260,0.423,21,28,0.75,35,155,190,178,64,31,82,85,455
10,202684,2021-22,00,1610612758,SAC,31.0,30,3,455.0,76,151,0.503,1,1,1.0,32,60,0.533,72,89,161,18,11,12,29,52,185
11,202684,2021-22,00,1610612754,IND,31.0,4,0,66.0,13,24,0.542,0,0,0.0,3,8,0.375,7,11,18,2,0,2,4,7,29
12,202684,2021-22,00,1610612741,CHI,31.0,23,3,376.0,52,92,0.565,0,2,0.0,26,48,0.542,41,68,109,14,12,7,12,39,130
13,202684,2021-22,00,0,TOT,31.0,57,6,896.0,141,267,0.528,1,3,0.333,61,116,0.526,120,168,288,34,23,21,45,98,344
7,1627884,2021-22,00,1610612741,CHI,25.0,51,8,899.0,105,195,0.538,20,61,0.328,56,70,0.8,60,109,169,30,25,33,30,105,286
4,1627936,2021-22,00,1610612741,CHI,28.0,41,18,1147.0,102,256,0.398,42,126,0.333,58,73,0.795,33,115,148,165,71,15,57,106,304
5,1628972,2021-22,00,1610612741,CHI,22.0,66,7,1055.0,108,258,0.419,47,133,0.353,20,26,0.769,39,164,203,66,36,5,26,62,283
7,203897,2021-22,00,1610612741,CHI,27.0,67,67,2328.0,565,1186,0.476,185,475,0.389,320,375,0.853,22,286,308,303,41,23,171,120,1635
12,202696,2021-22,00,1610612741,CHI,31.0,73,73,2418.0,546,1154,0.473,104,331,0.314,92,121,0.76,142,662,804,236,70,71,136,181,1288
12,201942,2021-22,00,1610612741,CHI,32.0,76,76,2743.0,774,1535,0.504,50,142,0.352,520,593,0.877,56,336,392,374,68,24,181,178,2118
0,1630245,2021-22,00,1610612741,CHI,22.0,77,40,2110.0,278,535,0.52,70,186,0.376,53,78,0.679,27,187,214,256,60,29,108,182,679
6,1628396,2021-22,00,1610612741,CHI,24.0,55,7,549.0,72,123,0.585,0,0,0.0,19,29,0.655,67,119,186,27,10,33,34,62,163
0,1630792,2021-22,00,1610612737,ATL,26.0,3,0,46.0,5,8,0.625,3,5,0.6,4,4,1.0,2,4,6,1,4,1,0,7,17
1,1630792,2021-22,00,1610612741,CHI,26.0,16,0,166.0,19,44,0.432,10,31,0.323,7,10,0.7,9,20,29,7,3,2,3,17,55
2,1630792,2021-22,00,0,TOT,26.0,19,0,212.0,24,52,0.462,13,36,0.361,11,14,0.786,11,24,35,8,7,3,3,24,72
0,1630250,2021-22,00,1610612741,CHI,22.0,9,0,35.0,4,15,0.267,1,5,0.2,8,11,0.727,5,5,10,0,1,1,2,6,17
4,1629744,2021-22,00,1610612741,CHI,27.0,40,0,460.0,55,134,0.41,35,91,0.385,16,20,0.8,3,47,50,20,8,3,8,18,161
4,1629750,2021-22,00,1610612741,CHI,28.0,65,45,1519.0,176,325,0.542,36,101,0.356,80,96,0.833,91,185,276,60,67,32,30,132,468
6,1629076,2021-22,00,1610612741,CHI,24.0,20,2,200.0,23,38,0.605,0,0,0.0,21,32,0.656,16,37,53,3,4,4,7,28,67
1,1630172,2021-22,00,1610612741,CHI,20.0,17,9,422.0,54,102,0.529,15,29,0.517,30,41,0.732,17,52,69,15,9,9,16,28,153
