,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,201575,2015-16,00,1610612744,GSW,30.0,72,25,1055.0,111,260,0.427,65,157,0.414,18,28,0.643,21,160,181,57,20,23,33,57,305
9,201578,2015-16,00,1610612744,GSW,28.0,72,0,832.0,197,456,0.432,24,62,0.387,94,114,0.825,77,162,239,61,19,34,66,117,512
11,2738,2015-16,00,1610612744,GSW,32.0,65,1,1732.0,176,368,0.478,54,154,0.351,51,83,0.614,52,211,263,219,73,19,79,102,457
4,202691,2015-16,00,1610612744,GSW,26.0,80,80,2666.0,651,1386,0.47,276,650,0.425,193,221,0.873,35,271,306,166,60,49,138,152,1771
10,101106,2015-16,00,1610612744,GSW,31.0,70,66,1451.0,175,279,0.627,1,1,1.0,24,50,0.48,121,371,492,162,33,114,83,221,375
11,2760,2015-16,00,1610612739,CLE,33.0,31,0,310.0,32,76,0.421,0,1,0.0,16,21,0.762,24,67,91,20,11,5,16,35,80
12,2760,2015-16,00,1610612744,GSW,33.0,22,0,186.0,21,48,0.438,0,0,0.0,16,29,0.552,13,37,50,15,5,5,6,35,58
13,2760,2015-16,00,0,TOT,33.0,53,0,496.0,53,124,0.427,0,1,0.0,32,50,0.64,37,104,141,35,16,10,22,70,138
14,2571,2015-16,00,1610612744,GSW,33.0,68,0,1079.0,171,370,0.462,39,110,0.355,52,62,0.839,28,89,117,82,44,10,53,107,433
1,203949,2015-16,00,1610612744,GSW,23.0,41,1,262.0,45,84,0.536,1,2,0.5,26,49,0.531,30,28,58,17,10,8,16,39,117
4,203546,2015-16,00,1610612744,GSW,25.0,66,1,578.0,89,202,0.441,30,84,0.357,28,34,0.824,13,55,68,64,17,13,43,58,236
3,203110,2015-16,00,1610612744,GSW,26.0,81,81,2808.0,401,819,0.49,100,258,0.388,229,329,0.696,134,635,769,598,119,113,259,240,1131
6,201939,2015-16,00,1610612744,GSW,28.0,79,79,2700.0,805,1598,0.504,402,886,0.454,363,400,0.908,68,362,430,527,169,15,262,161,2375
2,203105,2015-16,00,1610612744,GSW,26.0,46,13,770.0,125,228,0.548,0,0,0.0,70,132,0.53,91,166,257,32,18,50,38,94,320
16,2733,2015-16,00,1610612744,GSW,30.0,78,3,1520.0,203,379,0.536,2,12,0.167,80,93,0.86,42,127,169,237,57,27,78,140,488
0,1626172,2015-16,00,1610612744,GSW,20.0,5,0,21.0,4,7,0.571,1,2,0.5,0,0,0.0,4,6,10,0,0,0,1,2,9
3,203084,2015-16,00,1610612744,GSW,24.0,66,59,2042.0,295,633,0.466,82,214,0.383,102,134,0.761,77,248,325,117,41,10,57,136,774
