,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,203159,2012-13,00,1610612745,HOU,23.0,6,0,21.0,3,6,0.5,0,1,0.0,2,2,1.0,0,1,1,6,2,0,8,0,8
9,101127,2012-13,00,1610612744,GSW,29.0,79,4,2349.0,387,857,0.452,82,203,0.404,167,198,0.843,21,222,243,439,60,11,157,134,1023
4,201575,2012-13,00,1610612744,GSW,27.0,2,0,25.0,6,9,0.667,0,2,0.0,2,3,0.667,0,1,1,2,0,0,3,5,14
9,201171,2012-13,00,1610612744,GSW,29.0,81,2,1876.0,325,602,0.54,1,3,0.333,223,273,0.817,180,303,483,65,35,31,115,190,874
7,101135,2012-13,00,1610612744,GSW,30.0,79,79,2907.0,602,1160,0.519,0,4,0.0,255,320,0.797,218,668,886,279,67,22,207,246,1459
1,202691,2012-13,00,1610612744,GSW,23.0,82,82,2936.0,508,1205,0.422,211,526,0.401,132,157,0.841,32,274,306,183,86,45,157,237,1359
7,101106,2012-13,00,1610612744,GSW,28.0,32,32,786.0,83,184,0.451,1,1,1.0,19,38,0.5,68,177,245,67,20,55,35,85,186
8,2740,2012-13,00,1610612744,GSW,27.0,53,9,495.0,10,21,0.476,0,0,0.0,4,13,0.308,34,119,153,14,15,42,14,101,24
0,203145,2012-13,00,1610612744,GSW,23.0,61,0,267.0,43,116,0.371,10,34,0.294,27,44,0.614,5,17,22,22,17,4,18,27,123
0,203110,2012-13,00,1610612744,GSW,23.0,79,1,1061.0,84,257,0.327,14,67,0.209,45,55,0.818,58,202,260,53,42,25,51,159,227
3,201939,2012-13,00,1610612744,GSW,25.0,78,78,2983.0,626,1388,0.451,272,600,0.453,262,291,0.9,59,255,314,539,126,12,240,198,1786
0,203105,2012-13,00,1610612744,GSW,23.0,78,41,1120.0,74,169,0.438,0,0,0.0,43,81,0.531,141,172,313,22,23,74,63,157,191
0,203084,2012-13,00,1610612744,GSW,21.0,81,81,2058.0,276,628,0.439,52,145,0.359,144,190,0.758,53,280,333,98,52,14,101,140,748
13,2210,2012-13,00,1610612744,GSW,33.0,56,1,568.0,62,136,0.456,14,45,0.311,38,53,0.717,5,79,84,31,14,7,23,45,176
