,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3,201150,2010-11,00,1610612755,PHI,23.0,81,81,1718.0,264,568,0.465,9,37,0.243,47,88,0.534,129,336,465,121,29,71,97,201,584
14,1499,2010-11,00,1610612755,PHI,35.0,38,0,377.0,45,96,0.469,2,3,0.667,8,14,0.571,17,82,99,12,5,15,12,59,100
8,2804,2010-11,00,1610612755,PHI,31.0,54,17,931.0,118,277,0.426,42,118,0.356,49,61,0.803,19,150,169,45,14,15,47,100,327
6,2738,2010-11,00,1610612755,PHI,27.0,67,67,2469.0,338,759,0.445,61,181,0.337,208,300,0.693,61,326,387,422,101,38,138,109,945
1,201950,2010-11,00,1610612755,PHI,21.0,82,82,2901.0,446,999,0.446,81,222,0.365,172,209,0.823,68,264,332,531,120,29,218,203,1145
0,202323,2010-11,00,1610612755,PHI,22.0,78,14,1797.0,225,529,0.425,14,44,0.318,101,125,0.808,42,264,306,159,49,14,80,138,565
2,201578,2010-11,00,1610612755,PHI,23.0,64,1,734.0,144,291,0.495,1,4,0.25,55,73,0.753,64,146,210,30,8,19,40,120,344
3,201975,2010-11,00,1610612755,PHI,23.0,74,64,2062.0,242,570,0.425,138,348,0.397,152,170,0.894,21,150,171,78,63,4,60,97,774
3,201152,2010-11,00,1610612755,PHI,23.0,82,1,2135.0,458,847,0.541,6,22,0.273,123,174,0.707,153,281,434,82,90,26,99,170,1045
14,1498,2010-11,00,1610612755,PHI,36.0,4,0,35.0,2,5,0.4,0,2,0.0,2,2,1.0,0,5,5,2,0,0,1,0,6
5,101150,2010-11,00,1610612755,PHI,24.0,75,0,1747.0,323,795,0.406,88,253,0.348,293,356,0.823,32,117,149,252,47,17,102,128,1027
7,2443,2010-11,00,1610612755,PHI,33.0,10,0,71.0,7,15,0.467,0,0,0.0,2,4,0.5,2,8,10,2,0,0,4,16,16
0,202342,2010-11,00,1610612755,PHI,23.0,3,0,33.0,4,16,0.25,0,5,0.0,0,0,0.0,2,2,4,1,1,0,0,3,8
11,1882,2010-11,00,1610612755,PHI,32.0,81,81,2809.0,502,981,0.512,0,1,0.0,213,273,0.78,237,439,676,120,92,106,101,244,1217
7,2574,2010-11,00,1610612755,PHI,30.0,24,2,112.0,7,28,0.25,1,8,0.125,1,2,0.5,3,8,11,4,2,1,2,4,16
