,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
13,201573,2017-18,00,1610612755,PHI,29.0,39,11,925.0,109,262,0.416,54,146,0.37,35,44,0.795,15,65,80,54,23,6,46,91,307
4,1626147,2017-18,00,1610612755,PHI,24.0,38,0,519.0,87,202,0.431,34,103,0.33,28,38,0.737,25,68,93,25,15,7,16,54,236
12,101161,2017-18,00,1610612755,PHI,31.0,74,18,1170.0,140,260,0.538,10,32,0.313,52,85,0.612,123,207,330,118,45,44,55,192,342
1,1627789,2017-18,00,1610612755,PHI,23.0,52,7,807.0,100,267,0.375,53,158,0.335,46,58,0.793,14,58,72,54,12,5,38,97,299
1,203967,2017-18,00,1610612755,PHI,24.0,78,73,2310.0,403,890,0.453,157,399,0.393,178,207,0.86,154,366,520,202,51,20,148,160,1141
1,1627743,2017-18,00,1610612745,HOU,23.0,12,0,63.0,4,14,0.286,0,6,0.0,0,0,0.0,4,7,11,5,4,1,9,6,8
2,1627743,2017-18,00,1610612755,PHI,23.0,3,0,17.0,3,4,0.75,1,1,1.0,1,2,0.5,1,0,1,4,1,0,1,1,8
3,1627743,2017-18,00,0,TOT,23.0,15,0,80.0,7,18,0.389,1,7,0.143,1,2,0.5,5,7,12,9,5,1,10,7,16
2,204456,2017-18,00,1610612755,PHI,26.0,76,1,1707.0,210,421,0.499,27,62,0.435,31,39,0.795,37,189,226,303,92,13,112,122,478
13,200755,2017-18,00,1610612755,PHI,34.0,70,70,2116.0,404,879,0.46,193,460,0.42,197,218,0.904,9,169,178,210,35,6,103,123,1198
10,201158,2017-18,00,1610612737,ATL,32.0,52,1,1209.0,199,485,0.41,92,247,0.372,101,109,0.927,14,86,100,103,46,3,54,41,591
11,201158,2017-18,00,1610612755,PHI,32.0,28,1,737.0,138,279,0.495,57,148,0.385,47,54,0.87,6,45,51,45,20,9,40,50,380
12,201158,2017-18,00,0,TOT,32.0,80,2,1947.0,337,764,0.441,149,395,0.377,148,163,0.908,20,131,151,148,66,12,94,91,971
0,1628365,2017-18,00,1610612755,PHI,20.0,14,0,253.0,45,111,0.405,0,1,0.0,10,21,0.476,11,32,43,53,12,4,17,22,100
1,203954,2017-18,00,1610612755,PHI,24.0,63,63,1912.0,510,1056,0.483,66,214,0.308,359,467,0.769,143,547,690,199,40,111,234,209,1445
2,1626158,2017-18,00,1610612755,PHI,24.0,48,2,746.0,135,241,0.56,4,31,0.129,37,56,0.661,57,154,211,61,20,29,25,97,311
14,101141,2017-18,00,1610612737,ATL,31.0,46,40,1175.0,184,401,0.459,61,170,0.359,72,90,0.8,74,177,251,51,44,17,43,92,501
15,101141,2017-18,00,1610612755,PHI,31.0,23,3,554.0,93,212,0.439,30,83,0.361,33,45,0.733,44,110,154,39,17,9,29,65,249
16,101141,2017-18,00,0,TOT,31.0,69,43,1730.0,277,613,0.452,91,253,0.36,105,135,0.778,118,287,405,90,61,26,72,157,750
0,1627732,2017-18,00,1610612755,PHI,21.0,81,81,2732.0,544,998,0.545,0,11,0.0,191,341,0.56,145,514,659,661,140,70,278,211,1279
0,1627788,2017-18,00,1610612755,PHI,20.0,14,0,80.0,8,28,0.286,5,17,0.294,2,4,0.5,2,9,11,4,2,1,2,12,23
4,203496,2017-18,00,1610612755,PHI,27.0,80,80,2531.0,345,836,0.413,203,550,0.369,116,136,0.853,55,378,433,156,137,72,126,238,1009
