,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,2264,2001-02,00,1610612755,PHI,23.0,23,2,125.0,8,20,0.4,0,0,0.0,10,20,0.5,13,23,36,3,3,9,11,35,26
0,2223,2001-02,00,1610612755,PHI,22.0,34,0,177.0,22,50,0.44,0,0,0.0,7,18,0.389,25,43,68,5,6,13,14,30,51
5,947,2001-02,00,1610612755,PHI,27.0,60,59,2624.0,665,1669,0.398,78,268,0.291,475,585,0.812,44,225,269,331,168,13,237,102,1883
2,1907,2001-02,00,1610612755,PHI,26.0,58,1,501.0,78,187,0.417,12,46,0.261,24,32,0.75,14,38,52,60,18,5,36,53,192
11,243,2001-02,00,1610612755,PHI,29.0,48,16,1469.0,220,490,0.449,51,128,0.398,96,122,0.787,26,166,192,179,56,14,93,74,587
14,365,2001-02,00,1610612755,PHI,35.0,41,1,783.0,52,122,0.426,5,12,0.417,10,14,0.714,48,79,127,45,41,4,22,90,119
1,1952,2001-02,00,1610612755,PHI,25.0,74,12,893.0,103,240,0.429,12,44,0.273,36,48,0.75,31,80,111,71,21,4,48,109,254
0,2049,2001-02,00,1610612755,PHI,24.0,67,18,1530.0,181,452,0.4,4,33,0.121,114,136,0.838,46,114,160,198,95,6,95,145,480
8,727,2001-02,00,1610612755,PHI,29.0,61,61,2225.0,276,624,0.442,3,27,0.111,183,227,0.806,33,182,215,400,95,9,138,167,738
3,1723,2001-02,00,1610612755,PHI,26.0,81,81,2547.0,386,838,0.461,21,69,0.304,165,222,0.743,203,370,573,107,70,5,127,201,958
0,2245,2001-02,00,1610612755,PHI,23.0,17,0,64.0,8,21,0.381,0,1,0.0,7,8,0.875,2,2,4,2,1,1,9,11,23
12,916,2001-02,00,1610612755,PHI,33.0,72,21,1430.0,115,251,0.458,0,1,0.0,29,45,0.644,149,219,368,44,49,26,52,176,259
1,2074,2001-02,00,1610612758,SAC,25.0,12,0,71.0,6,21,0.286,0,1,0.0,6,12,0.5,2,12,14,6,2,4,2,12,18
2,2074,2001-02,00,1610612755,PHI,25.0,11,0,110.0,20,42,0.476,0,2,0.0,15,20,0.75,6,8,14,5,4,2,3,19,55
3,2074,2001-02,00,0,TOT,25.0,23,0,181.0,26,63,0.413,0,3,0.0,21,32,0.656,8,20,28,11,6,6,5,31,73
11,934,2001-02,00,1610612755,PHI,35.0,58,58,2081.0,331,735,0.45,28,83,0.337,185,227,0.815,167,342,509,98,42,51,119,158,875
12,87,2001-02,00,1610612755,PHI,36.0,80,80,2906.0,321,641,0.501,0,0,0.0,278,364,0.764,254,609,863,83,29,190,156,242,920
