,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,1627816,2017-18,00,1610612754,IND,24.0,25,0,104.0,11,26,0.423,4,11,0.364,0,0,0.0,7,10,17,2,3,1,2,16,26
12,202362,2017-18,00,1610612754,IND,27.0,82,7,1850.0,303,709,0.427,67,232,0.289,84,127,0.661,62,362,424,235,46,17,131,177,757
8,201954,2017-18,00,1610612754,IND,30.0,69,64,2018.0,316,638,0.495,96,205,0.468,127,144,0.882,37,141,178,368,92,15,86,122,855
2,1626202,2017-18,00,1610612754,IND,26.0,53,1,558.0,80,186,0.43,25,66,0.379,22,29,0.759,12,51,63,39,14,1,26,39,207
4,203506,2017-18,00,1610612754,IND,26.0,75,75,2552.0,640,1342,0.477,161,434,0.371,294,368,0.799,47,343,390,323,177,57,219,175,1735
0,1628410,2017-18,00,1610612754,IND,22.0,1,0,2.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2
6,202709,2017-18,00,1610612754,IND,26.0,82,17,2210.0,256,604,0.424,67,190,0.353,70,94,0.745,39,224,263,260,80,18,87,141,649
1,1627734,2017-18,00,1610612754,IND,22.0,74,19,1810.0,340,661,0.514,13,37,0.351,168,224,0.75,165,407,572,151,40,32,137,220,861
0,1628387,2017-18,00,1610612754,IND,19.0,11,0,30.0,4,9,0.444,0,0,0.0,5,6,0.833,5,4,9,0,1,3,2,1,13
7,202344,2017-18,00,1610612751,BKN,30.0,18,6,395.0,77,150,0.513,3,12,0.25,24,43,0.558,38,81,119,38,8,5,30,43,181
8,202344,2017-18,00,1610612755,PHI,30.0,33,0,494.0,61,109,0.56,2,7,0.286,32,39,0.821,47,75,122,27,16,11,20,50,156
9,202344,2017-18,00,1610612754,IND,30.0,17,1,269.0,39,84,0.464,3,14,0.214,10,11,0.909,32,45,77,17,4,5,9,26,91
10,202344,2017-18,00,0,TOT,30.0,68,7,1158.0,177,343,0.516,8,33,0.242,66,93,0.71,117,201,318,82,28,21,59,119,428
12,201152,2017-18,00,1610612754,IND,30.0,81,81,2607.0,421,864,0.487,58,181,0.32,55,92,0.598,184,328,512,152,135,36,105,175,955
0,1628388,2017-18,00,1610612754,IND,21.0,53,0,459.0,64,136,0.471,18,42,0.429,10,16,0.625,29,53,82,9,5,4,10,45,156
13,2744,2017-18,00,1610612754,IND,33.0,36,1,484.0,111,208,0.534,0,3,0.0,30,36,0.833,30,113,143,30,16,23,21,66,252
0,1628500,2017-18,00,1610612754,IND,23.0,2,0,9.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,4,0
2,1626167,2017-18,00,1610612754,IND,22.0,65,62,1836.0,306,639,0.479,56,157,0.357,160,206,0.777,93,324,417,87,38,118,96,186,828
5,203922,2017-18,00,1610612754,IND,24.0,23,1,338.0,36,85,0.424,14,34,0.412,9,11,0.818,11,26,37,17,13,1,5,14,95
5,202711,2017-18,00,1610612754,IND,29.0,80,80,2465.0,404,852,0.474,155,386,0.402,178,205,0.868,30,240,270,119,55,8,106,129,1141
