,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,101139,2015-16,00,1610612754,IND,29.0,64,24,1464.0,259,634,0.409,142,387,0.367,93,124,0.75,25,150,175,63,53,29,70,142,753
0,1626202,2015-16,00,1610612754,IND,24.0,41,0,384.0,62,169,0.367,10,46,0.217,20,25,0.8,6,44,50,65,15,0,33,30,154
8,201155,2015-16,00,1610612754,IND,30.0,58,1,1275.0,183,443,0.413,20,83,0.241,131,158,0.829,19,137,156,142,43,8,76,77,517
7,201588,2015-16,00,1610612754,IND,30.0,74,73,2524.0,326,739,0.441,128,314,0.408,114,150,0.76,58,240,298,259,83,17,101,149,894
6,202730,2015-16,00,1610612754,IND,27.0,79,28,1599.0,191,370,0.516,0,0,0.0,46,73,0.63,162,262,424,76,26,42,69,147,428
6,201951,2015-16,00,1610612745,HOU,28.0,53,12,1176.0,111,287,0.387,31,94,0.33,56,80,0.7,20,69,89,180,43,6,82,71,309
7,201951,2015-16,00,1610612754,IND,28.0,13,1,235.0,28,67,0.418,5,14,0.357,3,6,0.5,6,25,31,57,10,1,13,16,64
8,201951,2015-16,00,0,TOT,28.0,66,13,1411.0,139,354,0.393,36,108,0.333,59,86,0.686,26,94,120,237,53,7,95,87,373
12,101145,2015-16,00,1610612754,IND,30.0,81,81,2734.0,436,1021,0.427,87,282,0.309,162,206,0.786,42,229,271,383,150,37,203,174,1121
5,202331,2015-16,00,1610612754,IND,26.0,81,81,2819.0,605,1449,0.418,210,566,0.371,454,528,0.86,79,484,563,329,152,29,265,230,1874
0,1626176,2015-16,00,1610612754,IND,24.0,1,0,6.0,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,4
10,201941,2015-16,00,1610612754,IND,28.0,73,11,1513.0,278,549,0.506,0,1,0.0,89,125,0.712,156,295,451,87,36,37,92,155,645
7,101133,2015-16,00,1610612754,IND,29.0,71,71,1816.0,264,448,0.589,0,0,0.0,132,225,0.587,138,369,507,104,65,75,100,220,660
0,1626167,2015-16,00,1610612754,IND,20.0,60,30,1367.0,264,530,0.498,3,14,0.214,88,121,0.727,68,264,332,41,25,86,67,158,619
3,203922,2015-16,00,1610612754,IND,22.0,45,4,508.0,65,151,0.43,14,37,0.378,27,39,0.692,12,56,68,26,17,9,18,21,171
1,203963,2015-16,00,1610612754,IND,25.0,7,0,41.0,5,11,0.455,0,2,0.0,1,2,0.5,5,7,12,3,1,1,5,7,11
2,203524,2015-16,00,1610612754,IND,25.0,59,3,866.0,93,208,0.447,24,74,0.324,36,42,0.857,39,127,166,57,37,11,33,68,246
