,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3,721,2000-01,00,1610612754,IND,28.0,24,0,261.0,35,91,0.385,1,6,0.167,35,39,0.897,5,19,24,54,17,0,25,17,106
2,1733,2000-01,00,1610612754,IND,21.0,78,38,1893.0,241,543,0.444,1,7,0.143,103,157,0.656,119,262,381,130,63,18,148,223,586
5,696,2000-01,00,1610612754,IND,28.0,77,21,2456.0,347,788,0.44,37,97,0.381,187,226,0.827,38,184,222,473,110,11,127,246,918
6,147,2000-01,00,1610612754,IND,28.0,72,72,2943.0,567,1242,0.457,59,174,0.339,285,344,0.828,37,322,359,435,65,43,211,230,1478
4,979,2000-01,00,1610612754,IND,22.0,81,80,2638.0,404,868,0.465,0,5,0.0,233,388,0.601,249,545,794,98,49,228,161,280,1041
13,365,2000-01,00,1610612754,IND,34.0,66,20,986.0,60,136,0.441,4,20,0.2,21,27,0.778,49,127,176,74,48,13,47,136,145
1,1902,2000-01,00,1610612754,IND,24.0,71,9,1157.0,100,213,0.469,2,7,0.286,47,91,0.516,144,245,389,33,39,28,52,152,249
18,64,2000-01,00,1610612754,IND,40.0,64,41,998.0,86,226,0.381,38,110,0.345,32,38,0.842,32,136,168,41,33,18,19,61,242
1,1886,2000-01,00,1610612754,IND,20.0,59,7,572.0,66,186,0.355,11,41,0.268,50,68,0.735,14,60,74,32,7,28,42,73,193
13,397,2000-01,00,1610612754,IND,35.0,81,81,3181.0,517,1176,0.44,170,464,0.366,323,348,0.928,38,247,285,260,81,15,133,162,1527
3,1506,2000-01,00,1610612754,IND,26.0,81,23,1874.0,276,701,0.394,70,207,0.338,200,231,0.866,123,264,387,92,36,50,136,180,822
7,440,2000-01,00,1610612754,IND,31.0,55,14,775.0,98,186,0.527,0,0,0.0,20,47,0.426,65,148,213,33,10,30,57,125,216
