,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
9,101139,2014-15,00,1610612754,IND,28.0,70,40,1841.0,329,827,0.398,154,446,0.345,130,161,0.807,18,196,214,75,60,26,73,132,942
7,201155,2014-15,00,1610612754,IND,29.0,71,36,1874.0,332,754,0.44,55,141,0.39,177,216,0.819,36,212,248,219,56,10,118,131,896
6,201588,2014-15,00,1610612754,IND,29.0,43,36,1267.0,255,535,0.477,69,193,0.358,113,143,0.79,25,154,179,220,44,14,69,111,692
7,2449,2014-15,00,1610612754,IND,35.0,81,16,1659.0,300,642,0.467,5,20,0.25,158,226,0.699,138,388,526,105,47,18,94,192,763
5,202730,2014-15,00,1610612754,IND,26.0,63,0,1070.0,141,299,0.472,0,0,0.0,33,47,0.702,123,200,323,73,15,42,40,102,315
0,204014,2014-15,00,1610612754,IND,29.0,68,2,1047.0,119,263,0.452,69,170,0.406,16,23,0.696,8,39,47,53,16,5,47,79,323
4,202331,2014-15,00,1610612754,IND,25.0,6,0,91.0,18,49,0.367,9,22,0.409,8,11,0.727,4,18,22,6,5,1,12,11,53
8,202388,2014-15,00,1610612754,IND,27.0,53,21,1107.0,145,355,0.408,41,131,0.313,60,77,0.779,12,131,143,190,23,0,65,47,391
11,2561,2014-15,00,1610612754,IND,34.0,66,66,1895.0,323,686,0.471,4,20,0.2,119,161,0.739,108,341,449,223,48,48,120,160,769
2,203142,2014-15,00,1610612754,IND,31.0,50,12,828.0,112,310,0.361,52,167,0.311,33,45,0.733,23,88,111,51,11,11,59,78,309
6,101133,2014-15,00,1610612754,IND,28.0,61,6,1146.0,117,212,0.552,0,0,0.0,31,102,0.304,105,251,356,33,30,46,59,172,265
7,201228,2014-15,00,1610612754,IND,31.0,57,21,1422.0,181,417,0.434,70,175,0.4,138,167,0.826,18,145,163,208,57,9,100,107,570
0,203963,2014-15,00,1610612754,IND,24.0,20,0,108.0,19,42,0.452,1,6,0.167,18,23,0.783,10,19,29,6,5,2,5,18,57
1,203524,2014-15,00,1610612754,IND,24.0,82,78,2381.0,251,634,0.396,68,208,0.327,159,193,0.824,70,244,314,184,66,18,115,177,729
6,201579,2014-15,00,1610612754,IND,28.0,76,76,1926.0,317,710,0.446,0,2,0.0,168,204,0.824,156,384,540,84,18,125,107,216,802
