,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,101144,2011-12,00,1610612753,ORL,26.0,33,1,469.0,71,157,0.452,14,39,0.359,38,54,0.704,6,39,45,29,10,3,35,26,194
4,201947,2011-12,00,1610612753,ORL,24.0,45,1,559.0,51,139,0.367,0,0,0.0,21,29,0.724,35,89,124,18,12,32,25,72,123
11,2047,2011-12,00,1610612753,ORL,32.0,48,3,866.0,74,197,0.376,42,121,0.347,25,30,0.833,15,108,123,38,28,6,29,74,215
5,200755,2011-12,00,1610612753,ORL,28.0,65,22,1765.0,248,584,0.425,112,268,0.418,143,157,0.911,18,132,150,164,27,6,68,92,751
3,202397,2011-12,00,1610612744,GSW,23.0,6,1,63.0,12,30,0.4,2,5,0.4,1,2,0.5,2,7,9,9,4,0,1,4,27
4,202397,2011-12,00,1610612753,ORL,23.0,20,0,171.0,19,51,0.373,1,4,0.25,6,8,0.75,5,21,26,32,11,2,12,11,45
5,202397,2011-12,00,0,TOT,23.0,26,1,234.0,31,81,0.383,3,9,0.333,7,10,0.7,7,28,35,41,15,2,13,15,72
4,201175,2011-12,00,1610612753,ORL,26.0,61,13,1427.0,225,534,0.421,2,14,0.143,114,167,0.683,107,224,331,47,43,19,75,106,566
7,2730,2011-12,00,1610612753,ORL,26.0,54,54,2070.0,416,726,0.573,0,7,0.0,281,572,0.491,200,585,785,104,81,116,175,159,1113
7,2749,2011-12,00,1610612753,ORL,30.0,57,57,1706.0,259,606,0.427,87,231,0.377,71,88,0.807,29,152,181,325,38,5,135,130,676
13,2045,2011-12,00,1610612753,ORL,33.0,53,53,1653.0,209,504,0.415,91,258,0.353,67,95,0.705,24,175,199,233,45,17,142,139,576
0,202350,2011-12,00,1610612753,ORL,21.0,16,2,187.0,17,30,0.567,0,1,0.0,11,25,0.44,19,20,39,5,8,9,7,30,45
14,2202,2011-12,00,1610612753,ORL,31.0,54,54,1591.0,243,596,0.408,102,277,0.368,41,69,0.594,36,158,194,107,53,22,60,91,629
7,2768,2011-12,00,1610612753,ORL,29.0,63,9,1226.0,85,203,0.419,50,119,0.42,17,21,0.81,14,88,102,151,35,9,81,71,237
0,202712,2011-12,00,1610612753,ORL,22.0,14,0,84.0,9,31,0.29,2,13,0.154,0,1,0.0,3,9,12,2,2,3,6,5,20
3,201583,2011-12,00,1610612753,ORL,24.0,61,61,1964.0,332,757,0.439,166,422,0.393,150,171,0.877,224,247,471,54,50,26,57,146,980
0,202732,2011-12,00,1610612753,ORL,24.0,17,0,115.0,12,25,0.48,0,4,0.0,9,19,0.474,6,9,15,5,6,0,10,6,33
