,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3,203117,2013-14,00,1610612753,ORL,22.0,53,0,695.0,63,160,0.394,36,90,0.4,29,36,0.806,8,41,49,43,11,1,27,54,191
1,203124,2013-14,00,1610612753,ORL,24.0,69,19,1188.0,186,371,0.501,0,3,0.0,57,83,0.687,100,264,364,78,39,88,78,165,429
0,203473,2013-14,00,1610612744,GSW,24.0,4,0,6.0,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1
1,203473,2013-14,00,1610612755,PHI,24.0,11,0,150.0,15,29,0.517,0,0,0.0,7,13,0.538,11,38,49,3,0,9,9,28,37
2,203473,2013-14,00,1610612753,ORL,24.0,16,6,234.0,23,53,0.434,0,0,0.0,13,17,0.765,27,51,78,2,7,13,9,37,59
3,203473,2013-14,00,0,TOT,24.0,31,6,390.0,38,83,0.458,0,0,0.0,21,32,0.656,38,89,127,5,7,22,18,66,97
6,201167,2013-14,00,1610612753,ORL,28.0,73,73,2552.0,464,1011,0.459,128,300,0.427,274,336,0.815,32,230,262,248,35,3,146,136,1330
0,203506,2013-14,00,1610612753,ORL,22.0,80,44,2487.0,392,936,0.419,74,226,0.327,248,318,0.78,43,286,329,327,129,37,256,210,1106
2,202696,2013-14,00,1610612753,ORL,23.0,57,57,1812.0,353,696,0.507,0,0,0.0,105,137,0.766,185,441,626,104,60,47,112,169,811
8,101179,2013-14,00,1610612753,ORL,31.0,31,2,377.0,28,92,0.304,9,43,0.209,9,13,0.692,8,35,43,66,25,2,26,50,74
4,202699,2013-14,00,1610612753,ORL,21.0,61,36,1850.0,332,716,0.464,32,126,0.254,197,244,0.807,88,336,424,82,41,24,78,143,893
9,2749,2013-14,00,1610612753,ORL,32.0,68,68,2179.0,294,747,0.394,136,391,0.348,96,112,0.857,29,202,231,476,52,5,166,146,820
1,203090,2013-14,00,1610612753,ORL,21.0,80,41,1950.0,224,483,0.464,59,154,0.383,85,143,0.594,69,195,264,80,97,50,86,140,592
1,203094,2013-14,00,1610612753,ORL,24.0,76,5,1174.0,180,420,0.429,28,89,0.315,47,57,0.825,53,202,255,25,18,23,51,150,435
8,101131,2013-14,00,1610612753,ORL,31.0,34,13,488.0,47,105,0.448,0,0,0.0,15,31,0.484,28,58,86,9,8,20,14,47,109
2,202734,2013-14,00,1610612753,ORL,25.0,79,3,1506.0,195,456,0.428,57,161,0.354,52,68,0.765,29,107,136,112,60,13,55,106,499
