,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
5,203932,2019-20,00,1610612753,ORL,24.0,62,62,2017.0,335,767,0.437,73,237,0.308,151,224,0.674,107,368,475,228,51,39,100,125,894
2,1628371,2019-20,00,1610612753,ORL,22.0,34,32,980.0,156,332,0.47,32,94,0.34,60,77,0.779,58,173,231,48,53,78,49,83,404
9,202329,2019-20,00,1610612753,ORL,29.0,18,2,380.0,25,86,0.291,9,36,0.25,19,29,0.655,24,63,87,21,18,8,17,27,78
1,1628964,2019-20,00,1610612753,ORL,22.0,62,0,878.0,132,286,0.462,37,107,0.346,31,46,0.674,100,202,302,42,23,86,42,116,332
10,203487,2019-20,00,1610612753,ORL,28.0,45,0,833.0,111,260,0.427,22,75,0.293,79,95,0.832,46,101,147,109,49,22,52,87,323
8,202696,2019-20,00,1610612753,ORL,29.0,62,62,1998.0,493,1033,0.477,98,289,0.339,131,167,0.784,140,533,673,222,54,47,88,135,1215
7,203095,2019-20,00,1610612753,ORL,27.0,66,66,2076.0,434,929,0.467,173,434,0.399,180,220,0.818,18,153,171,209,71,15,125,161,1221
12,203516,2019-20,00,1610612755,PHI,29.0,49,0,776.0,100,226,0.442,37,106,0.349,48,61,0.787,48,102,150,41,23,14,31,85,285
13,203516,2019-20,00,1610612753,ORL,29.0,20,18,490.0,60,133,0.451,18,63,0.286,31,37,0.838,23,72,95,22,12,8,27,52,169
14,203516,2019-20,00,0,TOT,29.0,69,18,1266.0,160,359,0.446,55,169,0.325,79,98,0.806,71,174,245,63,35,22,58,137,454
1,1629109,2019-20,00,1610612745,HOU,25.0,18,0,212.0,23,59,0.39,18,51,0.353,6,7,0.857,11,29,40,12,2,7,2,21,70
2,1629109,2019-20,00,1610612753,ORL,25.0,24,5,355.0,31,74,0.419,21,60,0.35,3,3,1.0,26,44,70,5,4,15,8,25,86
3,1629109,2019-20,00,0,TOT,25.0,42,5,566.0,54,133,0.406,39,111,0.351,9,10,0.9,37,73,110,17,6,22,10,46,156
3,1629168,2019-20,00,1610612753,ORL,24.0,10,0,83.0,9,32,0.281,3,9,0.333,9,10,0.9,3,12,15,3,3,0,6,3,30
17,201571,2019-20,00,1610612753,ORL,32.0,57,13,1420.0,184,461,0.399,70,201,0.348,161,181,0.89,22,100,122,262,34,1,86,72,599
2,1628365,2019-20,00,1610612753,ORL,22.0,72,60,1996.0,359,772,0.465,36,135,0.267,116,159,0.73,41,197,238,369,90,11,147,142,870
0,1629724,2019-20,00,1610612753,ORL,24.0,8,0,62.0,6,18,0.333,1,7,0.143,2,6,0.333,2,9,11,3,2,0,2,6,15
2,203920,2019-20,00,1610612753,ORL,27.0,48,24,922.0,73,143,0.51,0,1,0.0,66,101,0.653,91,129,220,50,20,23,31,91,212
2,1628411,2019-20,00,1610612753,ORL,25.0,52,21,953.0,97,233,0.416,28,82,0.341,78,97,0.804,24,107,131,60,25,13,26,80,300
9,203082,2019-20,00,1610612753,ORL,29.0,69,0,1889.0,341,846,0.403,177,504,0.351,157,184,0.853,13,209,222,82,77,24,70,109,1016
1,1628982,2019-20,00,1610612753,ORL,23.0,19,0,126.0,15,34,0.441,8,16,0.5,2,4,0.5,2,8,10,3,9,2,5,11,40
