,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
4,201566,2012-13,00,1610612760,OKC,24.0,82,82,2861.0,673,1535,0.438,97,300,0.323,460,575,0.8,111,317,428,607,145,24,273,189,1903
8,200757,2012-13,00,1610612760,OKC,29.0,81,81,2229.0,224,466,0.481,108,258,0.419,57,69,0.826,58,259,317,125,103,44,64,177,613
0,203103,2012-13,00,1610612760,OKC,21.0,38,1,280.0,39,99,0.394,0,2,0.0,10,15,0.667,12,50,62,10,5,6,15,23,88
8,2555,2012-13,00,1610612760,OKC,32.0,81,2,1583.0,176,296,0.595,0,4,0.0,60,78,0.769,123,210,333,121,51,30,69,197,412
11,2570,2012-13,00,1610612760,OKC,28.0,78,78,1954.0,143,313,0.457,0,1,0.0,44,72,0.611,110,356,466,111,43,83,109,227,330
18,965,2012-13,00,1610612742,DAL,38.0,9,9,229.0,23,65,0.354,10,23,0.435,21,23,0.913,0,15,15,31,5,2,18,24,77
19,965,2012-13,00,1610612760,OKC,38.0,24,0,346.0,32,96,0.333,20,57,0.351,14,15,0.933,2,20,22,16,14,1,12,31,98
20,965,2012-13,00,0,TOT,38.0,33,9,575.0,55,161,0.342,30,80,0.375,35,38,0.921,2,35,37,47,19,3,30,55,175
8,200758,2012-13,00,1610612752,NYK,28.0,46,34,711.0,64,175,0.366,22,71,0.31,16,39,0.41,29,71,100,40,34,6,14,27,166
9,200758,2012-13,00,1610612760,OKC,28.0,14,0,142.0,6,23,0.261,1,5,0.2,0,0,0.0,13,27,40,10,9,0,4,6,13
10,200758,2012-13,00,0,TOT,28.0,60,34,852.0,70,198,0.354,23,76,0.303,16,39,0.41,42,98,140,50,43,6,18,33,179
3,201586,2012-13,00,1610612760,OKC,23.0,80,80,2486.0,446,778,0.573,20,57,0.351,143,191,0.749,222,395,617,43,28,242,125,213,1055
0,203087,2012-13,00,1610612760,OKC,21.0,23,0,147.0,24,68,0.353,9,30,0.3,14,14,1.0,5,13,18,5,2,2,6,13,71
1,202704,2012-13,00,1610612760,OKC,23.0,70,0,993.0,149,325,0.458,24,104,0.231,52,62,0.839,21,145,166,122,29,13,53,84,374
10,2755,2012-13,00,1610612760,OKC,30.0,77,0,2136.0,350,778,0.45,158,371,0.426,219,246,0.89,31,147,178,106,72,8,101,138,1077
1,202732,2012-13,00,1610612760,OKC,25.0,39,1,290.0,21,47,0.447,7,19,0.368,9,18,0.5,13,40,53,15,18,3,14,33,58
1,202350,2012-13,00,1610612760,OKC,22.0,13,0,104.0,12,26,0.462,0,0,0.0,9,17,0.529,13,13,26,4,4,3,4,13,33
7,201934,2012-13,00,1610612760,OKC,26.0,66,4,770.0,64,106,0.604,0,0,0.0,32,53,0.604,69,126,195,11,30,60,41,148,160
5,201142,2012-13,00,1610612760,OKC,24.0,81,81,3119.0,731,1433,0.51,139,334,0.416,679,750,0.905,46,594,640,374,116,105,280,143,2280
