,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3,201566,2011-12,00,1610612760,OKC,23.0,66,66,2331.0,578,1266,0.457,62,196,0.316,340,413,0.823,96,205,301,362,112,21,239,147,1558
7,200757,2011-12,00,1610612760,OKC,28.0,42,42,914.0,67,155,0.432,31,71,0.437,38,43,0.884,21,107,128,47,37,17,40,78,203
7,2555,2011-12,00,1610612760,OKC,31.0,63,0,1307.0,120,201,0.597,0,1,0.0,44,62,0.71,119,155,274,82,33,28,61,153,284
10,2570,2011-12,00,1610612760,OKC,27.0,65,65,1744.0,128,262,0.489,0,0,0.0,73,112,0.652,120,306,426,78,25,73,118,189,329
4,201953,2011-12,00,1610612760,OKC,25.0,9,0,137.0,14,39,0.359,6,17,0.353,4,4,1.0,3,10,13,22,5,0,11,13,38
9,2767,2011-12,00,1610612760,OKC,30.0,34,0,354.0,26,73,0.356,18,53,0.34,1,8,0.125,1,23,24,10,14,0,9,36,71
23,1737,2011-12,00,1610612760,OKC,34.0,63,1,692.0,79,169,0.467,0,1,0.0,13,23,0.565,59,111,170,14,20,37,26,101,171
2,201586,2011-12,00,1610612760,OKC,22.0,66,66,1792.0,262,490,0.535,1,3,0.333,78,118,0.661,193,305,498,28,33,241,79,179,603
1,202351,2011-12,00,1610612760,OKC,25.0,26,0,141.0,13,38,0.342,4,14,0.286,7,12,0.583,2,14,16,4,3,1,9,18,37
2,201935,2011-12,00,1610612760,OKC,22.0,62,2,1946.0,309,629,0.491,114,292,0.39,312,369,0.846,30,222,252,229,62,15,137,150,1044
4,201161,2011-12,00,1610612760,OKC,25.0,57,22,989.0,109,296,0.368,79,228,0.346,14,22,0.636,12,110,122,15,22,11,16,69,311
0,202704,2011-12,00,1610612760,OKC,22.0,45,0,501.0,51,159,0.321,13,62,0.21,25,29,0.862,14,39,53,71,25,1,36,31,140
4,201142,2011-12,00,1610612760,OKC,23.0,66,66,2546.0,643,1297,0.496,133,344,0.387,431,501,0.86,40,487,527,231,88,77,248,133,1850
15,965,2011-12,00,1610612747,LAL,37.0,43,43,1101.0,92,240,0.383,24,74,0.324,44,53,0.83,10,82,92,142,40,3,58,85,252
16,965,2011-12,00,1610612760,OKC,37.0,20,0,407.0,37,108,0.343,11,35,0.314,13,14,0.929,2,27,29,28,11,1,15,32,98
17,965,2011-12,00,0,TOT,37.0,63,43,1508.0,129,348,0.371,35,109,0.321,57,67,0.851,12,109,121,170,51,4,73,117,350
1,202332,2011-12,00,1610612760,OKC,23.0,26,0,173.0,22,42,0.524,0,0,0.0,13,14,0.929,13,35,48,3,8,16,9,22,57
